"","athlete_id","first_name","last_name","full_name","display_name","weight","height","position_abbreviation","experience_years","rushing_long_rushing","rushing_rushing_attempts","rushing_rushing_touchdowns","rushing_rushing_yards","receiving_receiving_touchdowns","receiving_receiving_yards","receiving_receptions"
"1172","5081526","Alex","Tecza","Alex Tecza","Alex Tecza",195,72,"FB",2,75,126,5,758,0,97,16
"1173","5081526","Alex","Tecza","Alex Tecza","Alex Tecza",195,72,"FB",2,75,126,5,758,0,97,16
"1174","5081526","Alex","Tecza","Alex Tecza","Alex Tecza",195,72,"FB",2,75,126,5,758,0,97,16
"1175","5081526","Alex","Tecza","Alex Tecza","Alex Tecza",195,72,"FB",2,75,126,5,758,0,97,16
"1176","5081526","Alex","Tecza","Alex Tecza","Alex Tecza",195,72,"FB",2,75,126,5,758,0,97,16
"1177","5081526","Alex","Tecza","Alex Tecza","Alex Tecza",195,72,"FB",2,75,126,5,758,0,97,16
"1178","5081828","Tyler","Holzworth","Tyler Holzworth","Tyler Holzworth",215,72,"RB",2,2,3,0,4,0,0,0
"1179","5081828","Tyler","Holzworth","Tyler Holzworth","Tyler Holzworth",215,72,"RB",2,2,3,0,4,0,0,0
"1180","5081907","Anthony","Frias II","Anthony Frias II","Anthony Frias II",212,70,"RB",2,8,13,0,42,0,5,2
"1181","5081919","La'James","White","La'James White","La'James White",183,67,"RB",2,9,2,0,14,0,0,0
"1182","5081926","Tawee","Walker","Tawee Walker","Tawee Walker",215,69,"RB",3,30,95,7,496,0,69,8
"1183","5081926","Tawee","Walker","Tawee Walker","Tawee Walker",215,69,"RB",3,30,95,7,496,0,69,8
"1184","5081926","Tawee","Walker","Tawee Walker","Tawee Walker",215,69,"RB",3,30,95,7,496,0,69,8
"1185","5081999","CJ","Donaldson Jr.","CJ Donaldson Jr.","CJ Donaldson Jr.",238,73,"RB",2,32,171,11,798,0,59,9
"1186","5082010","Robert","Armes","Robert Armes","Robert Armes",190,69,"RB",4,2,2,0,4,0,0,0
"1187","5082014","Keyvon","Walker","Keyvon Walker","Keyvon Walker",190,69,"RB",1,20,11,0,50,0,0,0
"1188","5082052","Keldric","Moody","Keldric Moody","Keldric Moody",195,69,"RB",3,24,34,0,149,0,53,7
"1189","5082144","Hayden","Reed","Hayden Reed","Hayden Reed",220,72,"RB",2,27,50,2,205,0,29,4
"1190","5082144","Hayden","Reed","Hayden Reed","Hayden Reed",220,72,"RB",2,27,50,2,205,0,29,4
"1191","5082251","Vann","Schield","Vann Schield","Vann Schield",215,71,"RB",2,52,90,3,389,0,79,11
"1192","5082251","Vann","Schield","Vann Schield","Vann Schield",215,71,"RB",2,52,90,3,389,0,79,11
"1193","5082269","Dean","Connors","Dean Connors","Dean Connors",205,72,"RB",3,57,106,5,707,3,395,42
"1194","5082271","Quinton","Jackson","Quinton Jackson","Quinton Jackson",154,67,"RB",1,11,7,0,25,0,33,6
"1195","5082271","Quinton","Jackson","Quinton Jackson","Quinton Jackson",154,67,"RB",1,11,7,0,25,0,33,6
"1196","5082277","Micah","Barnett","Micah Barnett","Micah Barnett",240,73,"FB",2,6,6,0,17,0,0,0
"1197","5082277","Micah","Barnett","Micah Barnett","Micah Barnett",240,73,"FB",2,6,6,0,17,0,0,0
"1198","5082277","Micah","Barnett","Micah Barnett","Micah Barnett",240,73,"FB",2,6,6,0,17,0,0,0
"1199","5082316","Tyjahree","Edwards","Tyjahree Edwards","Tyjahree Edwards",225,75,"RB",4,40,109,5,535,0,93,10
"1200","5082329","Bryce","McMahon","Bryce McMahon","Bryce McMahon",215,71,"RB",3,7,3,0,9,0,0,0
"1201","5082329","Bryce","McMahon","Bryce McMahon","Bryce McMahon",215,71,"RB",3,7,3,0,9,0,0,0
"1202","5082329","Bryce","McMahon","Bryce McMahon","Bryce McMahon",215,71,"RB",3,7,3,0,9,0,0,0
"1203","5082329","Bryce","McMahon","Bryce McMahon","Bryce McMahon",215,71,"RB",3,7,3,0,9,0,0,0
"1204","5082548","A.J.","Turner","A.J. Turner","A.J. Turner",190,72,"RB",2,5,2,0,10,0,5,1
"1205","5082548","A.J.","Turner","A.J. Turner","A.J. Turner",190,72,"RB",2,5,2,0,10,0,5,1
"1206","5082548","A.J.","Turner","A.J. Turner","A.J. Turner",190,72,"RB",2,5,2,0,10,0,5,1
"1207","5082590","Kayden","Collins","Kayden Collins","Kayden Collins",174,71,"RB",1,6,2,0,9,0,0,0
"1208","5082590","Kayden","Collins","Kayden Collins","Kayden Collins",174,71,"RB",1,6,2,0,9,0,0,0
"1209","5082590","Kayden","Collins","Kayden Collins","Kayden Collins",174,71,"RB",1,6,2,0,9,0,0,0
"1210","5082590","Kayden","Collins","Kayden Collins","Kayden Collins",174,71,"RB",1,6,2,0,9,0,0,0
"1211","5082590","Kayden","Collins","Kayden Collins","Kayden Collins",174,71,"RB",1,6,2,0,9,0,0,0
"1212","5082590","Kayden","Collins","Kayden Collins","Kayden Collins",174,71,"RB",1,6,2,0,9,0,0,0
"1213","5082985","Nate","Milanowski","Nate Milanowski","Nate Milanowski",182,69,"RB",2,23,11,1,69,0,0,0
"1214","5082997","Christian","Nash","Christian Nash","Christian Nash",226,71,"RB",1,16,8,0,35,0,0,0
"1215","5082997","Christian","Nash","Christian Nash","Christian Nash",226,71,"RB",1,16,8,0,35,0,0,0
"1216","5083111","Qua","Ashley","Qua Ashley","Qua Ashley",190,70,"RB",2,11,9,0,32,0,0,0
"1217","5083113","Rob","Brown","Rob Brown","Rob Brown",215,72,"RB",2,7,3,0,11,0,0,0
"1218","5083119","Alexander","Diggs","Alexander Diggs","Alexander Diggs",200,69,"RB",2,20,43,1,172,0,39,3
"1219","5083146","Paul","Holyfield Jr.","Paul Holyfield Jr.","Paul Holyfield Jr.",195,72,"RB",1,12,63,1,193,0,174,25
"1220","5083148","Troy","Fletcher","Troy Fletcher","Troy Fletcher",185,70,"RB",1,30,47,2,166,0,30,10
"1221","5083175","Anthony","Woods","Anthony Woods","Anthony Woods",175,70,"RB",1,93,207,16,1131,1,92,15
"1222","5083279","Julian","Glantz","Julian Glantz","Julian Glantz",210,73,"RB",2,3,2,0,4,0,-3,1
"1223","5083295","Isaiah","Wright","Isaiah Wright","Isaiah Wright",190,68,"RB",2,4,9,1,16,0,0,0
"1224","5083395","Jaden","Griffin","Jaden Griffin","Jaden Griffin",170,70,"RB",1,24,119,3,124,0,42,6
"1225","5083442","Myles","Thomason","Myles Thomason","Myles Thomason",182,69,"RB",2,32,48,1,216,2,103,12
"1226","5083475","AJ","Holmes","AJ Holmes","AJ Holmes",180,73,"RB",2,6,12,0,28,0,30,4
"1227","5083476","Gannon","Carothers","Gannon Carothers","Gannon Carothers",192,70,"RB",2,29,41,0,186,0,63,10
"1228","5083496","Symon","Sathler","Symon Sathler","Symon Sathler",190,68,"RB",1,7,5,0,23,0,0,0
"1229","5083528","Zeke","Burnett","Zeke Burnett","Zeke Burnett",202,70,"RB",1,55,27,1,216,0,10,1
"1230","5083553","Rovaughn","Banks Jr.","Rovaughn Banks Jr.","Rovaughn Banks Jr.",200,70,"RB",2,52,26,2,170,1,52,8
"1231","5083556","Xavier","Wishert","Xavier Wishert","Xavier Wishert",200,73,"RB",1,18,20,2,106,0,32,5
"1232","5083571","Jordan","Harris","Jordan Harris","Jordan Harris",190,69,"RB",2,5,3,0,9,0,0,0
"1233","5083597","Major","Bowden","Major Bowden","Major Bowden",180,69,"RB",2,13,24,3,94,2,176,12
"1234","5083597","Major","Bowden","Major Bowden","Major Bowden",180,69,"RB",2,13,24,3,94,2,176,12
"1235","5083663","Plez","Lawrence","Plez Lawrence","Plez Lawrence",180,69,"RB",1,39,104,3,502,0,18,3
"1236","5083663","Plez","Lawrence","Plez Lawrence","Plez Lawrence",180,69,"RB",1,39,104,3,502,0,18,3
"1237","5083726","MJ","Flowers","MJ Flowers","MJ Flowers",205,73,"RB",1,65,159,8,852,0,184,34
"1238","5083770","Darrell","Smith","Darrell Smith","Darrell Smith",201,71,"RB",4,17,18,0,61,0,3,2
"1239","5083848","Jamar","Curtis","Jamar Curtis","Jamar Curtis",164,68,"RB",2,72,234,15,1459,2,164,19
"1240","5083849","Jermaine","Conyers","Jermaine Conyers","Jermaine Conyers",193,68,"RB",3,16,47,1,156,0,22,2
"1241","5084031","Nick","Adimora","Nick Adimora","Nick Adimora",185,71,"RB",1,0,2,0,-3,0,0,0
"1242","5084051","O.J.","Ross","O.J. Ross","O.J. Ross",168,70,"RB",2,64,31,0,156,0,23,1
"1243","5084054","Justin","Pegues","Justin Pegues","Justin Pegues",169,69,"RB",2,24,90,2,359,3,206,23
"1244","5084054","Justin","Pegues","Justin Pegues","Justin Pegues",169,69,"RB",2,24,90,2,359,3,206,23
"1245","5084178","Jamoni","Jones","Jamoni Jones","Jamoni Jones",225,74,"RB",3,24,82,3,328,0,59,7
"1246","5084179","Star","Thomas","Star Thomas","Star Thomas",225,72,"RB",3,40,111,4,643,2,194,21
"1247","5084210","Joshon","Barbie","Joshon Barbie","Joshon Barbie",180,69,"RB",1,60,65,3,421,0,42,5
"1248","5084311","Johnny","Williams","Johnny Williams","Johnny Williams",205,72,"RB",2,50,65,3,263,0,18,3
"1249","5084317","Johness","Davis","Johness Davis","Johness Davis",195,71,"RB",2,26,61,1,318,0,79,9
"1250","5084379","Qwentin","Brown","Qwentin Brown","Qwentin Brown",200,72,"RB",2,7,12,0,28,0,10,3
"1251","5084410","Isaac","Shabay","Isaac Shabay","Isaac Shabay",195,69,"RB",2,18,19,0,71,0,16,5
"1252","5084430","Kendric","Rhymes","Kendric Rhymes","Kendric Rhymes",185,72,"RB",2,73,121,9,618,2,191,27
"1253","5084472","Kennieth","Lacy","Kennieth Lacy","Kennieth Lacy",185,69,"RB",3,10,31,0,87,0,5,2
"1254","5084500","Rodeo","Graham Jr.","Rodeo Graham Jr.","Rodeo Graham Jr.",205,72,"RB",2,15,94,3,352,0,53,7
"1255","5084522","Ryan","Stephens","Ryan Stephens","Ryan Stephens",225,72,"RB",1,8,3,0,9,0,0,0
"1256","5084524","Kyle","Parsons","Kyle Parsons","Kyle Parsons",213,72,"RB",2,16,27,1,90,0,10,3
"1257","5084556","Amir","Dendy","Amir Dendy","Amir Dendy",186,72,"RB",1,9,39,0,115,0,15,2
"1258","5084582","Jordan","Gant","Jordan Gant","Jordan Gant",205,70,"RB",1,31,144,10,553,0,101,14
"1259","5084590","Craig","Cunningham","Craig Cunningham","Craig Cunningham",190,70,"RB",1,11,7,0,20,0,4,1
"1260","5084777","Caleb","Mitchell","Caleb Mitchell","Caleb Mitchell",205,70,"RB",4,14,3,0,25,0,0,0
"1261","5084798","Ismail","Mahdi","Ismail Mahdi","Ismail Mahdi",180,69,"RB",2,65,199,10,1209,1,276,18
"1262","5085006","Jalen","Buckley","Jalen Buckley","Jalen Buckley",210,71,"RB",1,75,189,10,1003,0,161,18
"1263","5085006","Jalen","Buckley","Jalen Buckley","Jalen Buckley",210,71,"RB",1,75,189,10,1003,0,161,18
"1264","5085138","Aiden","Calvert","Aiden Calvert","Aiden Calvert",205,70,"RB",3,22,21,0,160,0,0,0
"1265","5085138","Aiden","Calvert","Aiden Calvert","Aiden Calvert",205,70,"RB",3,22,21,0,160,0,0,0
"1266","5085138","Aiden","Calvert","Aiden Calvert","Aiden Calvert",205,70,"RB",3,22,21,0,160,0,0,0
"1267","5085138","Aiden","Calvert","Aiden Calvert","Aiden Calvert",205,70,"RB",3,22,21,0,160,0,0,0
"1268","5085138","Aiden","Calvert","Aiden Calvert","Aiden Calvert",205,70,"RB",3,22,21,0,160,0,0,0
"1269","5085264","Isaiah","Schmidtke","Isaiah Schmidtke","Isaiah Schmidtke",210,NA,"RB",2,45,24,0,122,0,13,4
"1270","5085265","Anwar","Lewis","Anwar Lewis","Anwar Lewis",190,68,"RB",3,40,88,3,443,0,96,11
"1271","5085300","Jared","White","Jared White","Jared White",202,70,"RB",1,79,65,4,524,3,88,4
"1272","5085328","David","Egbe","David Egbe","David Egbe",203,70,"RB",1,6,9,0,23,0,0,0
"1273","5085328","David","Egbe","David Egbe","David Egbe",203,70,"RB",1,6,9,0,23,0,0,0
"1274","5085434","L.T.","Sanders","L.T. Sanders","L.T. Sanders",195,68,"RB",2,56,30,0,139,0,68,8
"1275","5085434","L.T.","Sanders","L.T. Sanders","L.T. Sanders",195,68,"RB",2,56,30,0,139,0,68,8
"1276","5085434","L.T.","Sanders","L.T. Sanders","L.T. Sanders",195,68,"RB",2,56,30,0,139,0,68,8
"1277","5085507","D.J.","Crowther","D.J. Crowther","D.J. Crowther",195,71,"RB",2,36,24,1,119,0,0,0
"1278","5085507","D.J.","Crowther","D.J. Crowther","D.J. Crowther",195,71,"RB",2,36,24,1,119,0,0,0
"1279","5085613","Adrian","Cormier","Adrian Cormier","Adrian Cormier",190,67,"RB",1,32,75,1,294,0,88,10
"1280","5085642","Mari","Adams","Mari Adams","Mari Adams",210,70,"RB",2,66,164,15,1019,0,0,0
"1281","5085654","Mason","Sheron","Mason Sheron","Mason Sheron",220,72,"RB",2,94,139,13,949,0,-1,1
"1282","5085683","Luke","Woodson","Luke Woodson","Luke Woodson",190,71,"RB",2,18,15,0,47,0,3,1
"1283","5085684","Christian","Galvan","Christian Galvan","Christian Galvan",190,67,"RB",2,24,130,2,414,0,131,27
"1284","5085685","Taj","Hughes","Taj Hughes","Taj Hughes",180,69,"RB",2,12,8,0,17,0,147,13
"1285","5085685","Taj","Hughes","Taj Hughes","Taj Hughes",180,69,"RB",2,12,8,0,17,0,147,13
"1286","5085749","Josh","Jenkins","Josh Jenkins","Josh Jenkins",172,74,"RB",2,13,24,1,107,0,4,3
"1287","5085783","Isaac","Kracl","Isaac Kracl","Isaac Kracl",180,71,"RB",1,10,2,0,11,0,0,0
"1288","5085852","Ben","Croasdale","Ben Croasdale","Ben Croasdale",185,71,"RB",1,19,3,0,23,0,0,0
"1289","5085883","Jake","Reichle","Jake Reichle","Jake Reichle",199,73,"RB",1,15,4,0,34,0,0,0
"1290","5085946","Marco","Maldonado","Marco Maldonado","Marco Maldonado",196,71,"RB",2,15,21,0,82,0,12,3
"1291","5086027","TJ","Harden","TJ Harden","TJ Harden",215,74,"RB",2,62,136,6,722,1,116,15
"1292","5086034","Camryn","Edwards","Camryn Edwards","Camryn Edwards",202,70,"RB",2,39,123,4,618,1,132,15
"1293","5086037","Hunter","Clark","Hunter Clark","Hunter Clark",230,71,"RB",2,26,3,0,34,0,0,0
"1294","5086050","NaQuari","Rogers","NaQuari Rogers","NaQuari Rogers",205,72,"RB",2,32,99,6,478,0,112,11
"1295","5086091","Jared","Rhodes","Jared Rhodes","Jared Rhodes",199,71,"RB",1,19,72,1,261,1,65,6
"1296","5086192","Jack","Kaiser","Jack Kaiser","Jack Kaiser",208,71,"RB",2,8,26,1,73,0,5,1
"1297","5086218","Sam","Hicks","Sam Hicks","Sam Hicks",185,69,"RB",3,16,11,1,47,0,12,4
"1298","5086241","Anthony","DiNota","Anthony DiNota","Anthony DiNota",205,72,"RB",2,3,2,0,5,0,0,0
"1299","5086241","Anthony","DiNota","Anthony DiNota","Anthony DiNota",205,72,"RB",2,3,2,0,5,0,0,0
"1300","5086506","Darian","Leon-Guerrero","Darian Leon-Guerrero","Darian Leon-Guerrero",180,72,"RB",2,8,17,0,52,0,14,1
"1301","5086506","Darian","Leon-Guerrero","Darian Leon-Guerrero","Darian Leon-Guerrero",180,72,"RB",2,8,17,0,52,0,14,1
"1302","5086604","Martin","Blake","Martin Blake","Martin Blake",205,66,"RB",2,12,28,1,103,0,115,10
"1303","5086893","Donovan","Shepard","Donovan Shepard","Donovan Shepard",180,67,"RB",2,12,49,1,174,2,136,9
"1304","5086952","Jo'Nathan","Silver","Jo'Nathan Silver","Jo'Nathan Silver",195,70,"RB",2,41,33,1,162,0,7,2
"1305","5086952","Jo'Nathan","Silver","Jo'Nathan Silver","Jo'Nathan Silver",195,70,"RB",2,41,33,1,162,0,7,2
"1306","5087034","Griffin","Caldwell","Griffin Caldwell","Griffin Caldwell",182,70,"RB",1,17,7,0,40,0,6,1
"1307","5087037","Ershod","Jasey II","Ershod Jasey II","Ershod Jasey II",190,71,"RB",1,40,28,1,152,0,8,1
"1308","5087070","Sam","Slade","Sam Slade","Sam Slade",192,70,"RB",2,74,4,0,75,0,0,0
"1309","5087070","Sam","Slade","Sam Slade","Sam Slade",192,70,"RB",2,74,4,0,75,0,0,0
"1310","5087233","Cal","Martine","Cal Martine","Cal Martine",235,71,"FB",1,19,11,0,60,0,0,0
"1311","5087251","Kevon","King","Kevon King","Kevon King",200,71,"RB",2,42,90,5,429,1,39,4
"1312","5087256","Jordin","Lennon","Jordin Lennon","Jordin Lennon",211,70,"RB",2,5,5,0,10,0,0,0
"1313","5087296","Breylin","Smith","Breylin Smith","Breylin Smith",185,69,"RB",2,6,2,0,3,2,237,22
"1314","5087687","Eli","Gillman","Eli Gillman","Eli Gillman",206,72,"RB",1,85,175,10,901,0,102,12
"1315","5088163","Jermaine","Corbett","Jermaine Corbett","Jermaine Corbett",185,69,"RB",4,27,190,9,885,0,174,21
"1316","5088179","Zavion","Woodard","Zavion Woodard","Zavion Woodard",190,68,"RB",2,23,54,4,200,0,67,3
"1317","5088187","Jarel","Washington","Jarel Washington","Jarel Washington",190,70,"RB",3,10,6,0,17,0,0,0
"1318","5088340","QuaSean","Holmes","QuaSean Holmes","QuaSean Holmes",195,71,"RB",3,19,22,2,82,0,5,2
"1319","5088342","Luke","Edwards","Luke Edwards","Luke Edwards",190,72,"RB",1,17,10,0,42,1,11,1
"1320","5088345","Deondre","Scott","Deondre Scott","Deondre Scott",190,71,"RB",3,49,71,4,361,1,54,4
"1321","5088421","Charles","Pierre Jr.","Charles Pierre Jr.","Charles Pierre Jr.",195,70,"RB",1,81,77,5,472,0,49,10
"1322","5088421","Charles","Pierre Jr.","Charles Pierre Jr.","Charles Pierre Jr.",195,70,"RB",1,81,77,5,472,0,49,10
"1323","5088421","Charles","Pierre Jr.","Charles Pierre Jr.","Charles Pierre Jr.",195,70,"RB",1,81,77,5,472,0,49,10
"1324","5088888","Torrance","Burgess Jr.","Torrance Burgess Jr.","Torrance Burgess Jr.",175,66,"RB",2,40,124,2,620,0,227,17
"1325","5088974","Carter","James","Carter James","Carter James",200,70,"RB",1,9,7,0,15,0,3,1
"1326","5088989","Gabriel","Abel","Gabriel Abel","Gabriel Abel",191,69,"RB",2,40,43,4,238,0,6,2
"1327","5089028","Marcus","Harris II","Marcus Harris II","Marcus Harris II",230,68,"RB",2,46,86,4,356,0,10,1
"1328","5089028","Marcus","Harris II","Marcus Harris II","Marcus Harris II",230,68,"RB",2,46,86,4,356,0,10,1
"1329","5089028","Marcus","Harris II","Marcus Harris II","Marcus Harris II",230,68,"RB",2,46,86,4,356,0,10,1
"1330","5089279","Seth","Glatz","Seth Glatz","Seth Glatz",190,71,"RB",1,42,66,0,217,0,105,7
"1331","5089279","Seth","Glatz","Seth Glatz","Seth Glatz",190,71,"RB",1,42,66,0,217,0,105,7
"1332","5089340","Jeffery","Vercher","Jeffery Vercher","Jeffery Vercher",180,70,"RB",2,36,18,0,80,0,22,2
"1333","5089353","Ryan","Mann","Ryan Mann","Ryan Mann",195,71,"RB",2,37,106,3,487,1,85,9
"1334","5089353","Ryan","Mann","Ryan Mann","Ryan Mann",195,71,"RB",2,37,106,3,487,1,85,9
"1335","5089486","Kylan","Galbreath","Kylan Galbreath","Kylan Galbreath",175,67,"RB",2,39,11,1,60,0,11,3
"1336","5089486","Kylan","Galbreath","Kylan Galbreath","Kylan Galbreath",175,67,"RB",2,39,11,1,60,0,11,3
"1337","5089491","DJ","Escort","DJ Escort","DJ Escort",180,72,"RB",2,17,8,0,48,0,0,0
"1338","5089535","Desmond","Reid","Desmond Reid","Desmond Reid",170,68,"RB",2,70,131,13,897,0,283,21
"1339","5089560","Camury","Reid","Camury Reid","Camury Reid",190,71,"RB",1,17,19,0,101,0,44,5
"1340","5089859","Floyd","Chalk IV","Floyd Chalk IV","Floyd Chalk IV",185,69,"RB",2,49,123,9,696,0,73,7
"1341","5089860","Chance","Williams","Chance Williams","Chance Williams",170,70,"RB",2,61,148,6,890,1,135,15
"1342","5089865","Dedrick","Talbert","Dedrick Talbert","Dedrick Talbert",220,71,"RB",4,20,9,1,21,0,0,0
"1343","5090097","Pat","Bowen","Pat Bowen","Pat Bowen",190,69,"RB",3,71,54,1,323,1,71,6
"1344","5091725","Lee","Beebe","Lee Beebe","Lee Beebe",210,70,"RB",1,66,52,4,360,0,98,14
"1345","5091725","Lee","Beebe","Lee Beebe","Lee Beebe",210,70,"RB",1,66,52,4,360,0,98,14
"1346","5091725","Lee","Beebe","Lee Beebe","Lee Beebe",210,70,"RB",1,66,52,4,360,0,98,14
"1347","5091736","George","Arata","George Arata","George Arata",195,72,"RB",1,4,2,0,7,0,0,0
"1348","5091794","Jerrell","Wimbley","Jerrell Wimbley","Jerrell Wimbley",195,71,"RB",2,64,141,6,707,1,118,23
"1349","5091794","Jerrell","Wimbley","Jerrell Wimbley","Jerrell Wimbley",195,71,"RB",2,64,141,6,707,1,118,23
"1350","5091891","Lamar","Sperling","Lamar Sperling","Lamar Sperling",180,70,"RB",1,8,4,0,17,0,0,0
"1351","5091891","Lamar","Sperling","Lamar Sperling","Lamar Sperling",180,70,"RB",1,8,4,0,17,0,0,0
"1352","5091891","Lamar","Sperling","Lamar Sperling","Lamar Sperling",180,70,"RB",1,8,4,0,17,0,0,0
"1353","5091891","Lamar","Sperling","Lamar Sperling","Lamar Sperling",180,70,"RB",1,8,4,0,17,0,0,0
"1354","5091891","Lamar","Sperling","Lamar Sperling","Lamar Sperling",180,70,"RB",1,8,4,0,17,0,0,0
"1355","5091891","Lamar","Sperling","Lamar Sperling","Lamar Sperling",180,70,"RB",1,8,4,0,17,0,0,0
"1356","5091891","Lamar","Sperling","Lamar Sperling","Lamar Sperling",180,70,"RB",1,8,4,0,17,0,0,0
"1357","5091891","Lamar","Sperling","Lamar Sperling","Lamar Sperling",180,70,"RB",1,8,4,0,17,0,0,0
"1358","5093141","Jarvis","Green","Jarvis Green","Jarvis Green",200,69,"RB",1,2,3,0,4,0,0,0
"1359","5093197","Jalyn","Daniels","Jalyn Daniels","Jalyn Daniels",168,69,"RB",2,81,16,3,223,0,32,1
"1360","5093199","Myles","Murphy","Myles Murphy","Myles Murphy",193,68,"RB",1,2,3,0,3,0,0,0
"1361","5093825","Quentin","Johnson","Quentin Johnson","Quentin Johnson",210,74,"RB",1,9,16,0,54,0,0,0
"1362","5093886","Kamari","Moulton","Kamari Moulton","Kamari Moulton",185,69,"RB",1,18,23,2,93,0,0,0
"1363","5093936","Darlington","Frasch","Darlington Frasch","Darlington Frasch",196,67,"RB",2,10,18,1,53,0,40,4
"1364","5093944","EJ","Oakmon","EJ Oakmon","EJ Oakmon",217,68,"RB",2,7,13,1,34,0,18,2
"1365","5094035","Wilhelm","Daal","Wilhelm Daal","Wilhelm Daal",215,73,"RB",2,9,9,0,32,0,0,0
"1366","5094042","Joshua","Pitsenberger","Joshua Pitsenberger","Joshua Pitsenberger",205,72,"RB",2,21,117,8,448,1,15,5
"1367","5094129","Donovan","Wadley","Donovan Wadley","Donovan Wadley",180,69,"WR",2,45,34,3,216,5,471,26
"1368","5095078","Jayden","Brown","Jayden Brown","Jayden Brown",170,69,"RB",2,88,113,5,629,5,253,18
"1369","5095110","Kimon","O'Sullivan","Kimon O'Sullivan","Kimon O'Sullivan",178,71,"RB",3,18,43,0,135,1,51,8
"1370","5095218","Ryan","Butler","Ryan Butler","Ryan Butler",225,71,"RB",2,17,18,0,60,0,4,1
"1371","5095219","Dareion","Murphy","Dareion Murphy","Dareion Murphy",180,72,"RB",2,13,46,2,151,0,113,11
"1372","5095779","Johnny","Crawford III","Johnny Crawford III","Johnny Crawford III",180,68,"RB",2,13,67,2,222,0,40,7
"1373","5095815","Chris","Mosley","Chris Mosley","Chris Mosley",180,71,"RB",3,15,25,1,81,0,8,1
"1374","5095815","Chris","Mosley","Chris Mosley","Chris Mosley",180,71,"RB",3,15,25,1,81,0,8,1
"1375","5095815","Chris","Mosley","Chris Mosley","Chris Mosley",180,71,"RB",3,15,25,1,81,0,8,1
"1376","5095815","Chris","Mosley","Chris Mosley","Chris Mosley",180,71,"RB",3,15,25,1,81,0,8,1
"1377","5096807","Connor","Wisham","Connor Wisham","Connor Wisham",180,72,"RB",2,64,38,2,212,0,7,2
"1378","5096807","Connor","Wisham","Connor Wisham","Connor Wisham",180,72,"RB",2,64,38,2,212,0,7,2
"1379","5096818","Jamarious","Brooks","Jamarious Brooks","Jamarious Brooks",180,69,"RB",2,46,54,1,298,0,35,1
"1380","5096818","Jamarious","Brooks","Jamarious Brooks","Jamarious Brooks",180,69,"RB",2,46,54,1,298,0,35,1
"1381","5096818","Jamarious","Brooks","Jamarious Brooks","Jamarious Brooks",180,69,"RB",2,46,54,1,298,0,35,1
"1382","5096818","Jamarious","Brooks","Jamarious Brooks","Jamarious Brooks",180,69,"RB",2,46,54,1,298,0,35,1
"1383","5096818","Jamarious","Brooks","Jamarious Brooks","Jamarious Brooks",180,69,"RB",2,46,54,1,298,0,35,1
"1384","5096861","Isaiah","Robinson","Isaiah Robinson","Isaiah Robinson",212,72,"RB",4,18,56,2,246,0,70,7
"1385","5096885","Nick","Meehan","Nick Meehan","Nick Meehan",193,71,"RB",1,1,2,1,2,0,0,0
"1386","5096941","Jacorian","Sewell","Jacorian Sewell","Jacorian Sewell",185,70,"RB",2,62,26,1,135,0,0,0
"1387","5096941","Jacorian","Sewell","Jacorian Sewell","Jacorian Sewell",185,70,"RB",2,62,26,1,135,0,0,0
"1388","5096941","Jacorian","Sewell","Jacorian Sewell","Jacorian Sewell",185,70,"RB",2,62,26,1,135,0,0,0
"1389","5096981","Da'Veon","Ford","Da'Veon Ford","Da'Veon Ford",195,68,"RB",3,13,19,0,62,0,11,1
"1390","5097058","Zachary","Palmer-Smith","Zachary Palmer-Smith","Zachary Palmer-Smith",205,72,"RB",2,66,135,3,699,0,24,2
"1391","5097058","Zachary","Palmer-Smith","Zachary Palmer-Smith","Zachary Palmer-Smith",205,72,"RB",2,66,135,3,699,0,24,2
"1392","5097686","Gus","Theisen","Gus Theisen","Gus Theisen",207,70,"RB",2,1,2,0,-4,0,0,0
"1393","5097945","Josh","Shaw","Josh Shaw","Josh Shaw",215,70,"RB",1,36,78,2,388,0,0,0
"1394","5097945","Josh","Shaw","Josh Shaw","Josh Shaw",215,70,"RB",1,36,78,2,388,0,0,0
"1395","5097945","Josh","Shaw","Josh Shaw","Josh Shaw",215,70,"RB",1,36,78,2,388,0,0,0
"1396","5097945","Josh","Shaw","Josh Shaw","Josh Shaw",215,70,"RB",1,36,78,2,388,0,0,0
"1397","5098580","Griffin","Woodell","Griffin Woodell","Griffin Woodell",191,69,"RB",1,44,175,7,899,4,225,30
"1398","5098580","Griffin","Woodell","Griffin Woodell","Griffin Woodell",191,69,"RB",1,44,175,7,899,4,225,30
"1399","5098580","Griffin","Woodell","Griffin Woodell","Griffin Woodell",191,69,"RB",1,44,175,7,899,4,225,30
"1400","5098707","Kierstan","Rogers","Kierstan Rogers","Kierstan Rogers",215,72,"RB",2,55,32,1,183,0,-15,4
"1401","5098806","Bennett","Galloway","Bennett Galloway","Bennett Galloway",201,71,"RB",1,41,44,0,287,0,22,2
"1402","5098806","Bennett","Galloway","Bennett Galloway","Bennett Galloway",201,71,"RB",1,41,44,0,287,0,22,2
"1403","5099736","Ja'shon","Benjamin","Ja'shon Benjamin","Ja'shon Benjamin",195,69,"RB",1,26,45,1,172,1,54,4
