athlete_id,first_name,last_name,full_name,display_name,weight,height,position_abbreviation,experience_years,receiving_long_reception,receiving_receiving_touchdowns,receiving_receiving_yards,receiving_receptions
5085564,Julian,Mason,Julian Mason,Julian Mason,174,70,WR,2,12,0,33,5
5085609,Treyshun,Hurry,Treyshun Hurry,Treyshun Hurry,180,74,WR,1,39,1,384,29
5085628,Tajon,Evans,Tajon Evans,Tajon Evans,190,72,WR,1,40,0,120,11
5085629,Jaden,Thrower,Jaden Thrower,Jaden Thrower,165,71,WR,1,37,1,92,7
5085641,Jaleel,Sales,Jaleel Sales,Jaleel Sales,175,68,WR,2,18,1,24,6
5085650,Brody,Reina,Brody Reina,Brody Reina,190,73,WR,2,50,4,329,15
5085650,Brody,Reina,Brody Reina,Brody Reina,190,73,WR,2,50,4,329,15
5085677,Mitchell,January,Mitchell January,Mitchell January,185,72,WR,2,68,4,444,20
5085768,Brady,McCullough,Brady McCullough,Brady McCullough,217,76,WR,2,14,2,29,4
5085803,Gavin,Nelson,Gavin Nelson,Gavin Nelson,180,72,WR,2,29,1,99,6
5085830,Rahkeem,Smith,Rahkeem Smith,Rahkeem Smith,170,69,WR,2,61,2,288,16
5085846,Ethan,Harris,Ethan Harris,Ethan Harris,188,74,WR,1,27,0,31,3
5085847,Ben,Ferguson,Ben Ferguson,Ben Ferguson,200,71,WR,2,45,1,335,27
5085847,Ben,Ferguson,Ben Ferguson,Ben Ferguson,200,71,WR,2,45,1,335,27
5085847,Ben,Ferguson,Ben Ferguson,Ben Ferguson,200,71,WR,2,45,1,335,27
5085901,Ajay,Smith,Ajay Smith,Ajay Smith,190,76,WR,4,32,1,47,2
5085928,Malik,Baker II,Malik Baker II,Malik Baker II,190,71,WR,1,9,0,26,5
5085958,Jariyah,Sawyer,Jariyah Sawyer,Jariyah Sawyer,175,71,WR,2,6,0,11,2
5085960,Brady,Hutchison,Brady Hutchison,Brady Hutchison,190,73,WR,2,40,4,350,34
5085960,Brady,Hutchison,Brady Hutchison,Brady Hutchison,190,73,WR,2,40,4,350,34
5085960,Brady,Hutchison,Brady Hutchison,Brady Hutchison,190,73,WR,2,40,4,350,34
5086051,VJ,Wilkins,VJ Wilkins,VJ Wilkins,160,70,WR,1,54,4,541,52
5086052,Chaney,Fitzgerald,Chaney Fitzgerald,Chaney Fitzgerald,190,70,WR,2,46,3,464,49
5086066,Shannon,Henry,Shannon Henry,Shannon Henry,205,75,WR,1,21,0,48,4
5086094,Ronnie,Thomas Jr.,Ronnie Thomas Jr.,Ronnie Thomas Jr.,185,70,WR,1,20,0,89,15
5086094,Ronnie,Thomas Jr.,Ronnie Thomas Jr.,Ronnie Thomas Jr.,185,70,WR,1,20,0,89,15
5086233,Jesse,Prewitt III,Jesse Prewitt III,Jesse Prewitt III,185,72,WR,3,70,4,438,31
5086233,Jesse,Prewitt III,Jesse Prewitt III,Jesse Prewitt III,185,72,WR,3,70,4,438,31
5086233,Jesse,Prewitt III,Jesse Prewitt III,Jesse Prewitt III,185,72,WR,3,70,4,438,31
5086233,Jesse,Prewitt III,Jesse Prewitt III,Jesse Prewitt III,185,72,WR,3,70,4,438,31
5086505,Samuel,Gbatu Jr.,Samuel Gbatu Jr.,Samuel Gbatu Jr.,165,70,WR,2,33,3,364,31
5086540,Landyn,Backey,Landyn Backey,Landyn Backey,180,70,WR,1,33,0,75,3
5086540,Landyn,Backey,Landyn Backey,Landyn Backey,180,70,WR,1,33,0,75,3
5086540,Landyn,Backey,Landyn Backey,Landyn Backey,180,70,WR,1,33,0,75,3
5086628,AJ,Jones,AJ Jones,AJ Jones,210,76,WR,1,14,0,27,5
5086628,AJ,Jones,AJ Jones,AJ Jones,210,76,WR,1,14,0,27,5
5086883,Jaden,Scott,Jaden Scott,Jaden Scott,192,73,WR,1,25,1,166,15
5086889,Shiloh,Conway,Shiloh Conway,Shiloh Conway,200,75,WR,2,27,0,85,6
5086889,Shiloh,Conway,Shiloh Conway,Shiloh Conway,200,75,WR,2,27,0,85,6
5086913,Aanjay,Feliciano,Aanjay Feliciano,Aanjay Feliciano,160,74,WR,2,51,2,334,21
5086914,Charlie,King,Charlie King,Charlie King,191,74,WR,3,20,0,47,5
5086921,Amonte,Jones,Amonte Jones,Amonte Jones,165,72,WR,2,54,1,298,18
5086933,Christian,MacDonald,Christian MacDonald,Christian MacDonald,195,75,WR,1,21,0,41,4
5086946,Elijah,Kennedy,Elijah Kennedy,Elijah Kennedy,180,71,WR,2,8,0,17,3
5086999,Dominic,Vrbancic,Dominic Vrbancic,Dominic Vrbancic,176,73,WR,1,24,0,109,10
5087019,Brian,Dolby,Brian Dolby,Brian Dolby,184,70,WR,3,10,0,13,3
5087039,Ethan,Loss,Ethan Loss,Ethan Loss,180,72,WR,1,55,2,515,41
5087081,Blake,Youngblood,Blake Youngblood,Blake Youngblood,195,72,WR,2,21,0,54,4
5087090,Aboraa,Kwarteng,Aboraa Kwarteng,Aboraa Kwarteng,190,74,WR,1,50,1,472,43
5087189,Caden,Dennis,Caden Dennis,Caden Dennis,175,74,WR,2,50,0,211,15
5087191,Red,Wilson,Red Wilson,Red Wilson,185,69,WR,4,34,0,236,22
5087221,Camo,Nelson,Camo Nelson,Camo Nelson,190,72,WR,2,18,1,96,12
5087240,Eddie,Kasper,Eddie Kasper,Eddie Kasper,155,70,WR,1,32,1,429,48
5087304,One,Williams,One Williams,One Williams,170,72,WR,1,12,0,29,3
5087357,DeAndre,Buchannon,DeAndre Buchannon,DeAndre Buchannon,175,71,WR,1,10,0,31,4
5087747,Jayce,Freeman,Jayce Freeman,Jayce Freeman,205,76,WR,2,98,1,388,24
5088100,Deverious,Abercrombie,Deverious Abercrombie,Deverious Abercrombie,177,76,WR,2,66,2,184,9
5088105,Shawn,Lodge,Shawn Lodge,Shawn Lodge,170,72,WR,2,28,0,120,9
5088107,Dominic,Kibby,Dominic Kibby,Dominic Kibby,175,73,WR,2,93,4,731,43
5088159,Chris,Domercant,Chris Domercant,Chris Domercant,180,74,WR,3,65,5,541,37
5088161,Cameron,Alves,Cameron Alves,Cameron Alves,190,69,WR,4,22,2,137,19
5088181,Tom,Comella,Tom Comella,Tom Comella,175,69,WR,4,15,0,21,7
5088238,Jake,Newsham,Jake Newsham,Jake Newsham,190,74,WR,3,22,2,114,10
5088239,Will,Diamantis,Will Diamantis,Will Diamantis,195,74,WR,4,25,0,104,6
5088243,Brigham,Dunphy,Brigham Dunphy,Brigham Dunphy,180,72,WR,2,38,0,72,3
5088336,Makai,Jackson,Makai Jackson,Makai Jackson,200,72,WR,2,67,2,383,24
5088338,Elijah,Sarratt,Elijah Sarratt,Elijah Sarratt,207,74,WR,2,48,8,1076,74
5088338,Elijah,Sarratt,Elijah Sarratt,Elijah Sarratt,207,74,WR,2,48,8,1076,74
5088849,Javin,Dames,Javin Dames,Javin Dames,195,76,WR,2,21,1,115,15
5088849,Javin,Dames,Javin Dames,Javin Dames,195,76,WR,2,21,1,115,15
5088899,Anthony,James Jr.,Anthony James Jr.,Anthony James Jr.,210,71,WR,4,38,1,189,20
5088953,Daniel,Thomason,Daniel Thomason,Daniel Thomason,195,75,WR,2,33,1,219,15
5088969,Jake,Ciolino,Jake Ciolino,Jake Ciolino,155,69,WR,1,36,0,223,20
5089003,Colin,Chase,Colin Chase,Colin Chase,184,73,WR,2,41,2,195,19
5089046,Isaiah,Scott,Isaiah Scott,Isaiah Scott,180,73,WR,3,49,2,247,19
5089046,Isaiah,Scott,Isaiah Scott,Isaiah Scott,180,73,WR,3,49,2,247,19
5089070,Richie,Hoskins,Richie Hoskins,Richie Hoskins,196,73,WR,3,27,2,83,6
5089070,Richie,Hoskins,Richie Hoskins,Richie Hoskins,196,73,WR,3,27,2,83,6
5089070,Richie,Hoskins,Richie Hoskins,Richie Hoskins,196,73,WR,3,27,2,83,6
5089070,Richie,Hoskins,Richie Hoskins,Richie Hoskins,196,73,WR,3,27,2,83,6
5089260,Taj,Sanders,Taj Sanders,Taj Sanders,180,72,WR,2,37,3,168,19
5089298,Jaylin,Jackson,Jaylin Jackson,Jaylin Jackson,185,71,WR,4,75,3,380,36
5089298,Jaylin,Jackson,Jaylin Jackson,Jaylin Jackson,185,71,WR,4,75,3,380,36
5089298,Jaylin,Jackson,Jaylin Jackson,Jaylin Jackson,185,71,WR,4,75,3,380,36
5089298,Jaylin,Jackson,Jaylin Jackson,Jaylin Jackson,185,71,WR,4,75,3,380,36
5089298,Jaylin,Jackson,Jaylin Jackson,Jaylin Jackson,185,71,WR,4,75,3,380,36
5089512,Parker,Perry,Parker Perry,Parker Perry,175,75,WR,2,27,0,76,5
5089537,David,White Jr.,David White Jr.,David White Jr.,200,76,WR,4,57,6,519,34
5089539,Censere,Lee,Censere Lee,Censere Lee,170,71,WR,2,55,8,792,46
5089545,De'Andre,Tamarez,De'Andre Tamarez,De'Andre Tamarez,180,71,WR,1,31,2,103,7
5089572,AJ,Colombo,AJ Colombo,AJ Colombo,175,68,WR,2,50,5,438,31
5089572,AJ,Colombo,AJ Colombo,AJ Colombo,175,68,WR,2,50,5,438,31
5090098,Michael,Love,Michael Love,Michael Love,175,69,WR,4,71,1,94,4
5090098,Michael,Love,Michael Love,Michael Love,175,69,WR,4,71,1,94,4
5090098,Michael,Love,Michael Love,Michael Love,175,69,WR,4,71,1,94,4
5090098,Michael,Love,Michael Love,Michael Love,175,69,WR,4,71,1,94,4
5090098,Michael,Love,Michael Love,Michael Love,175,69,WR,4,71,1,94,4
5090098,Michael,Love,Michael Love,Michael Love,175,69,WR,4,71,1,94,4
5090098,Michael,Love,Michael Love,Michael Love,175,69,WR,4,71,1,94,4
5090098,Michael,Love,Michael Love,Michael Love,175,69,WR,4,71,1,94,4
5091739,Chris,Brazzell II,Chris Brazzell II,Chris Brazzell II,195,77,WR,1,47,5,711,44
5091739,Chris,Brazzell II,Chris Brazzell II,Chris Brazzell II,195,77,WR,1,47,5,711,44
5091739,Chris,Brazzell II,Chris Brazzell II,Chris Brazzell II,195,77,WR,1,47,5,711,44
5091739,Chris,Brazzell II,Chris Brazzell II,Chris Brazzell II,195,77,WR,1,47,5,711,44
5091739,Chris,Brazzell II,Chris Brazzell II,Chris Brazzell II,195,77,WR,1,47,5,711,44
5091791,Kylon,Harris,Kylon Harris,Kylon Harris,160,71,WR,2,64,8,694,61
5091810,Davin,Lemmons,Davin Lemmons,Davin Lemmons,163,70,WR,2,10,0,24,4
5091810,Davin,Lemmons,Davin Lemmons,Davin Lemmons,163,70,WR,2,10,0,24,4
5091810,Davin,Lemmons,Davin Lemmons,Davin Lemmons,163,70,WR,2,10,0,24,4
5091810,Davin,Lemmons,Davin Lemmons,Davin Lemmons,163,70,WR,2,10,0,24,4
5091810,Davin,Lemmons,Davin Lemmons,Davin Lemmons,163,70,WR,2,10,0,24,4
5091810,Davin,Lemmons,Davin Lemmons,Davin Lemmons,163,70,WR,2,10,0,24,4
5091810,Davin,Lemmons,Davin Lemmons,Davin Lemmons,163,70,WR,2,10,0,24,4
5092322,Dominic,Dutton,Dominic Dutton,Dominic Dutton,168,70,WR,2,58,4,178,6
5092348,Jaden,Gibson,Jaden Gibson,Jaden Gibson,179,72,WR,1,23,0,54,5
5092348,Jaden,Gibson,Jaden Gibson,Jaden Gibson,179,72,WR,1,23,0,54,5
5092348,Jaden,Gibson,Jaden Gibson,Jaden Gibson,179,72,WR,1,23,0,54,5
5092348,Jaden,Gibson,Jaden Gibson,Jaden Gibson,179,72,WR,1,23,0,54,5
5092348,Jaden,Gibson,Jaden Gibson,Jaden Gibson,179,72,WR,1,23,0,54,5
5092477,Nick,Cenacle,Nick Cenacle,Nick Cenacle,195,74,WR,2,52,1,252,23
5092483,Josiah,Freeman,Josiah Freeman,Josiah Freeman,193,75,WR,2,29,0,202,16
5092483,Josiah,Freeman,Josiah Freeman,Josiah Freeman,193,75,WR,2,29,0,202,16
5092508,Colbie,Young,Colbie Young,Colbie Young,215,77,WR,3,57,5,563,47
5092508,Colbie,Young,Colbie Young,Colbie Young,215,77,WR,3,57,5,563,47
5092508,Colbie,Young,Colbie Young,Colbie Young,215,77,WR,3,57,5,563,47
5092787,Marlion,Jackson,Marlion Jackson,Marlion Jackson,200,74,WR,2,30,0,161,12
5092806,Travion,Solomon,Travion Solomon,Travion Solomon,180,73,WR,2,31,0,121,14
5092806,Travion,Solomon,Travion Solomon,Travion Solomon,180,73,WR,2,31,0,121,14
5092806,Travion,Solomon,Travion Solomon,Travion Solomon,180,73,WR,2,31,0,121,14
5092806,Travion,Solomon,Travion Solomon,Travion Solomon,180,73,WR,2,31,0,121,14
5092806,Travion,Solomon,Travion Solomon,Travion Solomon,180,73,WR,2,31,0,121,14
5092806,Travion,Solomon,Travion Solomon,Travion Solomon,180,73,WR,2,31,0,121,14
5092806,Travion,Solomon,Travion Solomon,Travion Solomon,180,73,WR,2,31,0,121,14
5092806,Travion,Solomon,Travion Solomon,Travion Solomon,180,73,WR,2,31,0,121,14
5092806,Travion,Solomon,Travion Solomon,Travion Solomon,180,73,WR,2,31,0,121,14
5092806,Travion,Solomon,Travion Solomon,Travion Solomon,180,73,WR,2,31,0,121,14
5092806,Travion,Solomon,Travion Solomon,Travion Solomon,180,73,WR,2,31,0,121,14
5093009,Carl,Chester,Carl Chester,Carl Chester,195,76,WR,3,57,1,401,22
5093009,Carl,Chester,Carl Chester,Carl Chester,195,76,WR,3,57,1,401,22
5093009,Carl,Chester,Carl Chester,Carl Chester,195,76,WR,3,57,1,401,22
5093183,Demarcus,Lacey,Demarcus Lacey,Demarcus Lacey,181,72,WR,2,25,0,105,20
5093189,Dakota,Warfield,Dakota Warfield,Dakota Warfield,197,73,WR,4,41,4,354,30
5093189,Dakota,Warfield,Dakota Warfield,Dakota Warfield,197,73,WR,4,41,4,354,30
5093362,Cole,Monach,Cole Monach,Cole Monach,185,73,WR,2,21,0,73,5
5093777,Fred,Brown II,Fred Brown II,Fred Brown II,175,69,WR,3,19,0,45,5
5093815,Kymari,Gray,Kymari Gray,Kymari Gray,185,74,WR,2,25,1,114,10
5093835,Abe,Uqdah,Abe Uqdah,Abe Uqdah,190,76,WR,1,26,0,64,4
5093835,Abe,Uqdah,Abe Uqdah,Abe Uqdah,190,76,WR,1,26,0,64,4
5093923,Andrew,Armstrong,Andrew Armstrong,Andrew Armstrong,201,76,WR,4,48,5,764,56
5093923,Andrew,Armstrong,Andrew Armstrong,Andrew Armstrong,201,76,WR,4,48,5,764,56
5093923,Andrew,Armstrong,Andrew Armstrong,Andrew Armstrong,201,76,WR,4,48,5,764,56
5095076,Karim,Page,Karim Page,Karim Page,180,72,WR,2,62,3,371,37
5095077,Ephraim,Floyd,Ephraim Floyd,Ephraim Floyd,180,69,WR,2,39,1,407,35
5095094,Caleb,Borders,Caleb Borders,Caleb Borders,165,70,WR,2,27,1,90,10
5095095,Hakeem,Meggett,Hakeem Meggett,Hakeem Meggett,180,74,WR,3,31,0,59,4
5095096,AJ,Johnson,AJ Johnson,AJ Johnson,204,75,WR,1,43,3,284,20
5095113,Day Day,Jones,Day Day Jones,Day Day Jones,188,70,WR,4,18,0,26,4
5095115,Robert,Dickerson,Robert Dickerson,Robert Dickerson,195,72,WR,2,3,0,-1,2
5095259,Treyvion,Houston,Treyvion Houston,Treyvion Houston,190,73,WR,4,15,0,27,2
5095360,Eric,Singleton Jr.,Eric Singleton Jr.,Eric Singleton Jr.,173,71,WR,1,58,6,706,47
5095360,Eric,Singleton Jr.,Eric Singleton Jr.,Eric Singleton Jr.,173,71,WR,1,58,6,706,47
5095360,Eric,Singleton Jr.,Eric Singleton Jr.,Eric Singleton Jr.,173,71,WR,1,58,6,706,47
5095794,Ha'Keem,Monroe,Ha'Keem Monroe,Ha'Keem Monroe,185,75,WR,1,36,1,132,10
5095835,Chauncey,Spikes,Chauncey Spikes,Chauncey Spikes,200,74,WR,2,42,3,170,11
5095835,Chauncey,Spikes,Chauncey Spikes,Chauncey Spikes,200,74,WR,2,42,3,170,11
5095915,Moussa,Barry,Moussa Barry,Moussa Barry,190,74,WR,1,51,1,145,9
5095915,Moussa,Barry,Moussa Barry,Moussa Barry,190,74,WR,1,51,1,145,9
5095915,Moussa,Barry,Moussa Barry,Moussa Barry,190,74,WR,1,51,1,145,9
5095915,Moussa,Barry,Moussa Barry,Moussa Barry,190,74,WR,1,51,1,145,9
5095915,Moussa,Barry,Moussa Barry,Moussa Barry,190,74,WR,1,51,1,145,9
5095915,Moussa,Barry,Moussa Barry,Moussa Barry,190,74,WR,1,51,1,145,9
5095915,Moussa,Barry,Moussa Barry,Moussa Barry,190,74,WR,1,51,1,145,9
5095915,Moussa,Barry,Moussa Barry,Moussa Barry,190,74,WR,1,51,1,145,9
5095915,Moussa,Barry,Moussa Barry,Moussa Barry,190,74,WR,1,51,1,145,9
5095915,Moussa,Barry,Moussa Barry,Moussa Barry,190,74,WR,1,51,1,145,9
5096863,Kole,Wilson,Kole Wilson,Kole Wilson,165,69,WR,2,77,8,697,61
5096878,Dekalon,Taylor,Dekalon Taylor,Dekalon Taylor,166,69,WR,2,24,1,73,9
5096963,Eyan,Means,Eyan Means,Eyan Means,180,75,WR,4,34,1,112,10
5096965,AJ,Bennett,AJ Bennett,AJ Bennett,190,74,WR,4,41,3,134,8
5096968,Trenton,Leary,Trenton Leary,Trenton Leary,170,69,WR,2,67,2,339,22
5096969,Kerien,Charlo,Kerien Charlo,Kerien Charlo,165,69,WR,2,32,1,74,4
5097064,Ian,Umansky,Ian Umansky,Ian Umansky,230,75,WR,2,10,0,14,2
5097064,Ian,Umansky,Ian Umansky,Ian Umansky,230,75,WR,2,10,0,14,2
5097193,Isaiah,Lemmond,Isaiah Lemmond,Isaiah Lemmond,195,72,WR,2,35,0,285,30
5097871,Jaden,Smith,Jaden Smith,Jaden Smith,210,78,WR,3,33,2,252,15
5097871,Jaden,Smith,Jaden Smith,Jaden Smith,210,78,WR,3,33,2,252,15
5097871,Jaden,Smith,Jaden Smith,Jaden Smith,210,78,WR,3,33,2,252,15
5098400,Brandon,Lombana,Brandon Lombana,Brandon Lombana,185,70,WR,4,18,1,136,15
5098400,Brandon,Lombana,Brandon Lombana,Brandon Lombana,185,70,WR,4,18,1,136,15
5098400,Brandon,Lombana,Brandon Lombana,Brandon Lombana,185,70,WR,4,18,1,136,15
5099704,KD,Dorsey,KD Dorsey,KD Dorsey,200,72,WR,1,11,0,31,5
5099704,KD,Dorsey,KD Dorsey,KD Dorsey,200,72,WR,1,11,0,31,5
5099704,KD,Dorsey,KD Dorsey,KD Dorsey,200,72,WR,1,11,0,31,5
5099704,KD,Dorsey,KD Dorsey,KD Dorsey,200,72,WR,1,11,0,31,5
5099704,KD,Dorsey,KD Dorsey,KD Dorsey,200,72,WR,1,11,0,31,5
5099704,KD,Dorsey,KD Dorsey,KD Dorsey,200,72,WR,1,11,0,31,5
5099704,KD,Dorsey,KD Dorsey,KD Dorsey,200,72,WR,1,11,0,31,5
5100582,Hudson,Clement,Hudson Clement,Hudson Clement,199,73,WR,1,70,4,391,17
5100582,Hudson,Clement,Hudson Clement,Hudson Clement,199,73,WR,1,70,4,391,17
5100582,Hudson,Clement,Hudson Clement,Hudson Clement,199,73,WR,1,70,4,391,17
5102156,Jeff,Nyamekye,Jeff Nyamekye,Jeff Nyamekye,175,72,WR,2,43,0,98,8
5102158,Kobi,Ray-Reed,Kobi Ray-Reed,Kobi Ray-Reed,180,70,WR,2,43,0,123,11
5102158,Kobi,Ray-Reed,Kobi Ray-Reed,Kobi Ray-Reed,180,70,WR,2,43,0,123,11
5102158,Kobi,Ray-Reed,Kobi Ray-Reed,Kobi Ray-Reed,180,70,WR,2,43,0,123,11
5103004,Jared,Roznos,Jared Roznos,Jared Roznos,190,72,WR,3,84,2,332,11
5103004,Jared,Roznos,Jared Roznos,Jared Roznos,190,72,WR,3,84,2,332,11
5103004,Jared,Roznos,Jared Roznos,Jared Roznos,190,72,WR,3,84,2,332,11
5103004,Jared,Roznos,Jared Roznos,Jared Roznos,190,72,WR,3,84,2,332,11
5103852,Dalton,Carnes,Dalton Carnes,Dalton Carnes,175,69,WR,1,41,1,263,20
5103852,Dalton,Carnes,Dalton Carnes,Dalton Carnes,175,69,WR,1,41,1,263,20
5103852,Dalton,Carnes,Dalton Carnes,Dalton Carnes,175,69,WR,1,41,1,263,20
5103852,Dalton,Carnes,Dalton Carnes,Dalton Carnes,175,69,WR,1,41,1,263,20
5103852,Dalton,Carnes,Dalton Carnes,Dalton Carnes,175,69,WR,1,41,1,263,20
5103852,Dalton,Carnes,Dalton Carnes,Dalton Carnes,175,69,WR,1,41,1,263,20
5103852,Dalton,Carnes,Dalton Carnes,Dalton Carnes,175,69,WR,1,41,1,263,20
5103852,Dalton,Carnes,Dalton Carnes,Dalton Carnes,175,69,WR,1,41,1,263,20
5103852,Dalton,Carnes,Dalton Carnes,Dalton Carnes,175,69,WR,1,41,1,263,20
5103852,Dalton,Carnes,Dalton Carnes,Dalton Carnes,175,69,WR,1,41,1,263,20
5109511,Cooper,Rusk,Cooper Rusk,Cooper Rusk,180,70,WR,1,33,2,80,6
5109511,Cooper,Rusk,Cooper Rusk,Cooper Rusk,180,70,WR,1,33,2,80,6
5109511,Cooper,Rusk,Cooper Rusk,Cooper Rusk,180,70,WR,1,33,2,80,6
5109511,Cooper,Rusk,Cooper Rusk,Cooper Rusk,180,70,WR,1,33,2,80,6
5109511,Cooper,Rusk,Cooper Rusk,Cooper Rusk,180,70,WR,1,33,2,80,6
5109511,Cooper,Rusk,Cooper Rusk,Cooper Rusk,180,70,WR,1,33,2,80,6
5111406,Tennel,Bryant,Tennel Bryant,Tennel Bryant,157,67,WR,1,20,0,39,5
5111406,Tennel,Bryant,Tennel Bryant,Tennel Bryant,157,67,WR,1,20,0,39,5
5111406,Tennel,Bryant,Tennel Bryant,Tennel Bryant,157,67,WR,1,20,0,39,5
5114311,Jackson,Harris,Jackson Harris,Jackson Harris,190,75,WR,1,44,0,67,3
5114311,Jackson,Harris,Jackson Harris,Jackson Harris,190,75,WR,1,44,0,67,3
5114331,Suderian,Harrison,Suderian Harrison,Suderian Harrison,172,69,WR,1,23,0,94,9
5114331,Suderian,Harrison,Suderian Harrison,Suderian Harrison,172,69,WR,1,23,0,94,9
5114331,Suderian,Harrison,Suderian Harrison,Suderian Harrison,172,69,WR,1,23,0,94,9
5119307,Daniel,Blood,Daniel Blood,Daniel Blood,182,70,WR,1,16,0,20,2
5119868,Jaylen,Lloyd,Jaylen Lloyd,Jaylen Lloyd,160,70,WR,1,73,3,237,6
5119868,Jaylen,Lloyd,Jaylen Lloyd,Jaylen Lloyd,160,70,WR,1,73,3,237,6
5119868,Jaylen,Lloyd,Jaylen Lloyd,Jaylen Lloyd,160,70,WR,1,73,3,237,6
5119868,Jaylen,Lloyd,Jaylen Lloyd,Jaylen Lloyd,160,70,WR,1,73,3,237,6
5120977,Maxwell,Moss,Maxwell Moss,Maxwell Moss,180,72,WR,1,13,1,23,2
5120977,Maxwell,Moss,Maxwell Moss,Maxwell Moss,180,72,WR,1,13,1,23,2
5121334,Jayce,Brown,Jayce Brown,Jayce Brown,174,71,WR,1,46,2,385,22
5121334,Jayce,Brown,Jayce Brown,Jayce Brown,174,71,WR,1,46,2,385,22
5121471,Tyshawn,Russell,Tyshawn Russell,Tyshawn Russell,174,72,WR,1,50,1,81,5
5121471,Tyshawn,Russell,Tyshawn Russell,Tyshawn Russell,174,72,WR,1,50,1,81,5
5121471,Tyshawn,Russell,Tyshawn Russell,Tyshawn Russell,174,72,WR,1,50,1,81,5
5121471,Tyshawn,Russell,Tyshawn Russell,Tyshawn Russell,174,72,WR,1,50,1,81,5
5121471,Tyshawn,Russell,Tyshawn Russell,Tyshawn Russell,174,72,WR,1,50,1,81,5
5121696,Nate,Burleson II,Nate Burleson II,Nate Burleson II,160,75,WR,1,20,0,18,2
5121696,Nate,Burleson II,Nate Burleson II,Nate Burleson II,160,75,WR,1,20,0,18,2
5121696,Nate,Burleson II,Nate Burleson II,Nate Burleson II,160,75,WR,1,20,0,18,2
5121696,Nate,Burleson II,Nate Burleson II,Nate Burleson II,160,75,WR,1,20,0,18,2
5121750,Yamir,Knight,Yamir Knight,Yamir Knight,182,68,WR,1,16,0,73,8
5121750,Yamir,Knight,Yamir Knight,Yamir Knight,182,68,WR,1,16,0,73,8
5121750,Yamir,Knight,Yamir Knight,Yamir Knight,182,68,WR,1,16,0,73,8
5121750,Yamir,Knight,Yamir Knight,Yamir Knight,182,68,WR,1,16,0,73,8
5121750,Yamir,Knight,Yamir Knight,Yamir Knight,182,68,WR,1,16,0,73,8
5121750,Yamir,Knight,Yamir Knight,Yamir Knight,182,68,WR,1,16,0,73,8
5122006,Landon,Sides,Landon Sides,Landon Sides,179,71,WR,1,39,4,363,30
5122006,Landon,Sides,Landon Sides,Landon Sides,179,71,WR,1,39,4,363,30
5122006,Landon,Sides,Landon Sides,Landon Sides,179,71,WR,1,39,4,363,30
5122006,Landon,Sides,Landon Sides,Landon Sides,179,71,WR,1,39,4,363,30
5122006,Landon,Sides,Landon Sides,Landon Sides,179,71,WR,1,39,4,363,30
5122006,Landon,Sides,Landon Sides,Landon Sides,179,71,WR,1,39,4,363,30
5122006,Landon,Sides,Landon Sides,Landon Sides,179,71,WR,1,39,4,363,30
5122006,Landon,Sides,Landon Sides,Landon Sides,179,71,WR,1,39,4,363,30
5122006,Landon,Sides,Landon Sides,Landon Sides,179,71,WR,1,39,4,363,30
5122162,Jordan,Smith,Jordan Smith,Jordan Smith,190,73,WR,3,29,0,77,6
5122162,Jordan,Smith,Jordan Smith,Jordan Smith,190,73,WR,3,29,0,77,6
5122162,Jordan,Smith,Jordan Smith,Jordan Smith,190,73,WR,3,29,0,77,6
5122162,Jordan,Smith,Jordan Smith,Jordan Smith,190,73,WR,3,29,0,77,6
5122162,Jordan,Smith,Jordan Smith,Jordan Smith,190,73,WR,3,29,0,77,6
5123663,Isaac,TeSlaa,Isaac TeSlaa,Isaac TeSlaa,216,76,WR,4,36,2,351,34
5123663,Isaac,TeSlaa,Isaac TeSlaa,Isaac TeSlaa,216,76,WR,4,36,2,351,34
5123663,Isaac,TeSlaa,Isaac TeSlaa,Isaac TeSlaa,216,76,WR,4,36,2,351,34
5123663,Isaac,TeSlaa,Isaac TeSlaa,Isaac TeSlaa,216,76,WR,4,36,2,351,34
5123663,Isaac,TeSlaa,Isaac TeSlaa,Isaac TeSlaa,216,76,WR,4,36,2,351,34
5123663,Isaac,TeSlaa,Isaac TeSlaa,Isaac TeSlaa,216,76,WR,4,36,2,351,34
5123663,Isaac,TeSlaa,Isaac TeSlaa,Isaac TeSlaa,216,76,WR,4,36,2,351,34
5123663,Isaac,TeSlaa,Isaac TeSlaa,Isaac TeSlaa,216,76,WR,4,36,2,351,34
5123663,Isaac,TeSlaa,Isaac TeSlaa,Isaac TeSlaa,216,76,WR,4,36,2,351,34
5125768,DeAngelo,Irvin Jr.,DeAngelo Irvin Jr.,DeAngelo Irvin Jr.,165,68,WR,1,28,0,42,2
5125768,DeAngelo,Irvin Jr.,DeAngelo Irvin Jr.,DeAngelo Irvin Jr.,165,68,WR,1,28,0,42,2
5125819,Darrell,Gill Jr.,Darrell Gill Jr.,Darrell Gill Jr.,169,75,WR,1,18,1,60,7
5125819,Darrell,Gill Jr.,Darrell Gill Jr.,Darrell Gill Jr.,169,75,WR,1,18,1,60,7
5125819,Darrell,Gill Jr.,Darrell Gill Jr.,Darrell Gill Jr.,169,75,WR,1,18,1,60,7
5125819,Darrell,Gill Jr.,Darrell Gill Jr.,Darrell Gill Jr.,169,75,WR,1,18,1,60,7
5125819,Darrell,Gill Jr.,Darrell Gill Jr.,Darrell Gill Jr.,169,75,WR,1,18,1,60,7
