athlete_id,first_name,last_name,full_name,display_name,weight,height,position_abbreviation,defensive_passes_defended,defensive_sacks,defensive_solo_tackles,defensive_total_tackles,defensive_interceptions_interceptions
5087305,Derrick,Hartley Jr.,Derrick Hartley Jr.,Derrick Hartley Jr.,193,73,DB,1,0,7,8,1
5087721,Willensky,Nicolas,Willensky Nicolas,Willensky Nicolas,182,72,DB,5,0,28,34,0
5087724,Noah,Rodriguez,Noah Rodriguez,Noah Rodriguez,190,73,DB,1,0,13,17,1
5087888,Antwone,Watts,Antwone Watts,Antwone Watts,203,73,S,0,0,5,7,0
5088108,Caleb,Francis,Caleb Francis,Caleb Francis,180,74,DB,3,0,28,35,2
5088154,Micah,Brown,Micah Brown,Micah Brown,205,72,DB,1,0,25,50,0
5088174,Moses,Seide,Moses Seide,Moses Seide,180,72,DB,6,0,10,14,1
5088178,Jordan,Irvine,Jordan Irvine,Jordan Irvine,190,72,DB,3,0,17,24,1
5088193,Nic,Comella,Nic Comella,Nic Comella,175,69,DB,0,0,2,3,0
5088329,Al-Ma'hi,Ali,Al-Ma'hi Ali,Al-Ma'hi Ali,180,71,DB,2,0,14,22,0
5088335,Aakeem,Snell,Aakeem Snell,Aakeem Snell,185,75,DB,1,1,7,9,1
5088347,Tyrell,Ford,Tyrell Ford,Tyrell Ford,160,72,DB,2,0,9,11,0
5088349,Mason,Frye,Mason Frye,Mason Frye,165,68,DB,0,0,5,8,0
5088351,Trey,McLeer,Trey McLeer,Trey McLeer,170,71,DB,0,0,4,9,0
5088412,Dominic,Reaves,Dominic Reaves,Dominic Reaves,180,70,DB,1,0,4,6,0
5088416,Caleb,McKenzie,Caleb McKenzie,Caleb McKenzie,170,68,DB,3,0,18,22,0
5088416,Caleb,McKenzie,Caleb McKenzie,Caleb McKenzie,170,68,DB,3,0,18,22,0
5088793,Josiah,Charles,Josiah Charles,Josiah Charles,170,71,CB,0,0,2,3,0
5088856,Olatunde,Mkparu,Olatunde Mkparu,Olatunde Mkparu,195,72,DB,1,0,23,28,1
5088858,Marcus,Crawford,Marcus Crawford,Marcus Crawford,171,68,DB,0,1,4,6,0
5088859,Eddie,Jackson III,Eddie Jackson III,Eddie Jackson III,165,72,DB,0,0,6,6,0
5088887,Amier,Boyd-Matthews,Amier Boyd-Matthews,Amier Boyd-Matthews,180,73,CB,3,0,10,11,0
5088896,Keith,Jenkins Jr.,Keith Jenkins Jr.,Keith Jenkins Jr.,185,73,DB,0,0,1,2,0
5088898,Quincy,Johnson,Quincy Johnson,Quincy Johnson,190,72,CB,1,0,7,12,1
5088935,Jaxson,Smith,Jaxson Smith,Jaxson Smith,172,72,DB,1,0,13,18,0
5088935,Jaxson,Smith,Jaxson Smith,Jaxson Smith,172,72,DB,1,0,13,18,0
5088971,Rechee,Smith,Rechee Smith,Rechee Smith,175,70,CB,1,0,9,15,2
5088972,Nick,Vecchiarelli,Nick Vecchiarelli,Nick Vecchiarelli,200,72,S,0,1,24,45,1
5088998,Mitchell,Schares,Mitchell Schares,Mitchell Schares,191,76,DB,0,0,2,9,0
5089023,Adrian,Maddox,Adrian Maddox,Adrian Maddox,200,75,DB,6,2,26,38,0
5089025,Cail,Jackson Jr.,Cail Jackson Jr.,Cail Jackson Jr.,195,71,DB,2,1,27,33,1
5089062,BJ,Diakite,BJ Diakite,BJ Diakite,222,76,DB,1,1,6,20,0
5089062,BJ,Diakite,BJ Diakite,BJ Diakite,222,76,DB,1,1,6,20,0
5089172,Jadais,Richard,Jadais Richard,Jadais Richard,195,73,DB,0,0,9,14,0
5089177,Moses,Alexander,Moses Alexander,Moses Alexander,195,75,DB,1,0,8,11,0
5089177,Moses,Alexander,Moses Alexander,Moses Alexander,195,75,DB,1,0,8,11,0
5089177,Moses,Alexander,Moses Alexander,Moses Alexander,195,75,DB,1,0,8,11,0
5089177,Moses,Alexander,Moses Alexander,Moses Alexander,195,75,DB,1,0,8,11,0
5089177,Moses,Alexander,Moses Alexander,Moses Alexander,195,75,DB,1,0,8,11,0
5089177,Moses,Alexander,Moses Alexander,Moses Alexander,195,75,DB,1,0,8,11,0
5089245,Roberto,Auguste,Roberto Auguste,Roberto Auguste,195,73,DB,0,0,22,48,1
5089246,Jayden,Brown,Jayden Brown,Jayden Brown,170,71,DB,3,0,21,30,1
5089263,Gage,Freeman,Gage Freeman,Gage Freeman,185,71,LB,1,0.5,4,11,0
5089269,Kamal,Mukarram,Kamal Mukarram,Kamal Mukarram,182,73,DB,0,0,15,24,0
5089269,Kamal,Mukarram,Kamal Mukarram,Kamal Mukarram,182,73,DB,0,0,15,24,0
5089269,Kamal,Mukarram,Kamal Mukarram,Kamal Mukarram,182,73,DB,0,0,15,24,0
5089269,Kamal,Mukarram,Kamal Mukarram,Kamal Mukarram,182,73,DB,0,0,15,24,0
5089269,Kamal,Mukarram,Kamal Mukarram,Kamal Mukarram,182,73,DB,0,0,15,24,0
5089482,KaVan,Reed,KaVan Reed,KaVan Reed,200,74,DB,1,0,20,31,1
5089483,Justus,Johnson,Justus Johnson,Justus Johnson,175,73,DB,3,1,26,27,0
5089541,Ken,Moore Jr.,Ken Moore Jr.,Ken Moore Jr.,160,70,CB,2,0,11,17,1
5089544,Nick,Louis,Nick Louis,Nick Louis,195,74,S,1,0,12,22,0
5089551,Samaurie,Dukes,Samaurie Dukes,Samaurie Dukes,185,70,CB,4,0,20,29,3
5089552,Darian,Anderson Jr.,Darian Anderson Jr.,Darian Anderson Jr.,160,70,CB,0,0,9,12,1
5089557,Lee,Campbell,Lee Campbell,Lee Campbell,205,72,S,5,0,23,44,0
5089863,Norey,Johnson,Norey Johnson,Norey Johnson,185,75,DB,1,0,12,19,1
5089866,Robert,Wilson,Robert Wilson,Robert Wilson,175,67,DB,0,0,6,9,0
5089901,Kevin,Thomas,Kevin Thomas,Kevin Thomas,185,72,DB,0,0,17,28,2
5089901,Kevin,Thomas,Kevin Thomas,Kevin Thomas,185,72,DB,0,0,17,28,2
5089901,Kevin,Thomas,Kevin Thomas,Kevin Thomas,185,72,DB,0,0,17,28,2
5091516,Simion,Hines,Simion Hines,Simion Hines,182,71,S,1,0,22,35,0
5091516,Simion,Hines,Simion Hines,Simion Hines,182,71,S,1,0,22,35,0
5091516,Simion,Hines,Simion Hines,Simion Hines,182,71,S,1,0,22,35,0
5091516,Simion,Hines,Simion Hines,Simion Hines,182,71,S,1,0,22,35,0
5091516,Simion,Hines,Simion Hines,Simion Hines,182,71,S,1,0,22,35,0
5091774,Antwan,Peek Jr.,Antwan Peek Jr.,Antwan Peek Jr.,205,74,S,0,0,10,17,0
5091774,Antwan,Peek Jr.,Antwan Peek Jr.,Antwan Peek Jr.,205,74,S,0,0,10,17,0
5091787,Triumphant,Olatunji,Triumphant Olatunji,Triumphant Olatunji,200,74,S,0,0,8,18,1
5091788,Aaron,Sears,Aaron Sears,Aaron Sears,190,70,CB,3,0,26,55,0
5091793,Charles,Demmings,Charles Demmings,Charles Demmings,185,73,CB,8,0,8,19,2
5091796,Jaydon,Southard,Jaydon Southard,Jaydon Southard,210,72,LB,0,0,8,12,0
5091798,Nick,Hallmon,Nick Hallmon,Nick Hallmon,170,71,S,0,0,1,2,0
5091798,Nick,Hallmon,Nick Hallmon,Nick Hallmon,170,71,S,0,0,1,2,0
5091887,Daisjaun,Mercer,Daisjaun Mercer,Daisjaun Mercer,192,71,DB,0,0,0,3,0
5092196,Mory,Bamba,Mory Bamba,Mory Bamba,180,75,CB,1,0,4,6,0
5092197,Chika,Ebunoha,Chika Ebunoha,Chika Ebunoha,180,72,S,0,0,2,3,0
5092200,Preston,Rex,Preston Rex,Preston Rex,191,72,S,0,0,11,17,0
5092260,Jalen,Thomeson,Jalen Thomeson,Jalen Thomeson,181,71,S,0,0,2,5,0
5092262,DJ,Waller Jr.,DJ Waller Jr.,DJ Waller Jr.,205,75,DB,1,0,8,11,0
5092262,DJ,Waller Jr.,DJ Waller Jr.,DJ Waller Jr.,205,75,DB,1,0,8,11,0
5092282,Emmanuel,Mann,Emmanuel Mann,Emmanuel Mann,179,72,CB,0,0,3,3,0
5092307,Josh,Williamson,Josh Williamson,Josh Williamson,173,74,S,0,0,4,5,0
5092347,Marcus,Badgett,Marcus Badgett,Marcus Badgett,195,72,DB,2,0,9,9,1
5092347,Marcus,Badgett,Marcus Badgett,Marcus Badgett,195,72,DB,2,0,9,9,1
5092347,Marcus,Badgett,Marcus Badgett,Marcus Badgett,195,72,DB,2,0,9,9,1
5092347,Marcus,Badgett,Marcus Badgett,Marcus Badgett,195,72,DB,2,0,9,9,1
5092347,Marcus,Badgett,Marcus Badgett,Marcus Badgett,195,72,DB,2,0,9,9,1
5092447,Christopher,Wallace Jr.,Christopher Wallace Jr.,Christopher Wallace Jr.,193,72,S,0,0,2,3,0
5092447,Christopher,Wallace Jr.,Christopher Wallace Jr.,Christopher Wallace Jr.,193,72,S,0,0,2,3,0
5092447,Christopher,Wallace Jr.,Christopher Wallace Jr.,Christopher Wallace Jr.,193,72,S,0,0,2,3,0
5092447,Christopher,Wallace Jr.,Christopher Wallace Jr.,Christopher Wallace Jr.,193,72,S,0,0,2,3,0
5092447,Christopher,Wallace Jr.,Christopher Wallace Jr.,Christopher Wallace Jr.,193,72,S,0,0,2,3,0
5092486,Ryan,Wilson,Ryan Wilson,Ryan Wilson,195,72,DB,0,0,5,6,0
5092568,Chris,Hudson,Chris Hudson,Chris Hudson,172,69,DB,0,0,5,10,0
5092802,Chris,Joines,Chris Joines,Chris Joines,195,75,S,1,0,3,4,0
5092809,Myles,Weston,Myles Weston,Myles Weston,168,71,CB,2,0,15,20,2
5092812,Juwan,Johnson,Juwan Johnson,Juwan Johnson,195,71,S,0,0,10,13,0
5092829,Tommy,Bliss,Tommy Bliss,Tommy Bliss,175,71,S,0,0,8,23,0
5092851,Mic,Wasson,Mic Wasson,Mic Wasson,200,75,LB,0,0,5,9,0
5092851,Mic,Wasson,Mic Wasson,Mic Wasson,200,75,LB,0,0,5,9,0
5092851,Mic,Wasson,Mic Wasson,Mic Wasson,200,75,LB,0,0,5,9,0
5092993,Marcus,Lee Jr.,Marcus Lee Jr.,Marcus Lee Jr.,185,72,DB,0,0,3,4,0
5092994,DJ,Bell,DJ Bell,DJ Bell,180,74,DB,3,0,16,19,1
5093004,Keith,Abney II,Keith Abney II,Keith Abney II,180,70,DB,0,0,1,2,1
5093016,Jeremy,Hamilton,Jeremy Hamilton,Jeremy Hamilton,190,73,DB,0,0,2,2,0
5093016,Jeremy,Hamilton,Jeremy Hamilton,Jeremy Hamilton,190,73,DB,0,0,2,2,0
5093154,Stephen,Sparrow,Stephen Sparrow,Stephen Sparrow,197,72,DB,3,1,24,45,1
5093186,Barry,Womack,Barry Womack,Barry Womack,187,74,DB,0,0,5,12,0
5093195,Ryan,Madison,Ryan Madison,Ryan Madison,187,71,DB,0,0,5,7,0
5093332,Chris,Johnson,Chris Johnson,Chris Johnson,183,70,S,0,0,8,14,0
5093340,Ryan,Meloche,Ryan Meloche,Ryan Meloche,180,72,S,1,0,4,11,1
5093342,Ruben,Lopez,Ruben Lopez,Ruben Lopez,180,72,S,3,0,12,22,2
5093349,Jerry,Rangel,Jerry Rangel,Jerry Rangel,190,70,DB,1,1,15,24,0
5093380,Caden,Dowler,Caden Dowler,Caden Dowler,202,72,DB,1,0,1,5,1
5093380,Caden,Dowler,Caden Dowler,Caden Dowler,202,72,DB,1,0,1,5,1
5093380,Caden,Dowler,Caden Dowler,Caden Dowler,202,72,DB,1,0,1,5,1
5093694,Keionte,Scott,Keionte Scott,Keionte Scott,188,72,CB,4,0,32,39,0
5093714,Rodrick,Ward,Rodrick Ward,Rodrick Ward,185,71,S,2,0,37,52,0
5093715,Josh,Dunn,Josh Dunn,Josh Dunn,205,73,LB,0,0,1,3,0
5093716,Quadir,Lockett-Smith,Quadir Lockett-Smith,Quadir Lockett-Smith,175,72,CB,5,0,17,28,2
5093723,Hanslee,Peay,Hanslee Peay,Hanslee Peay,199,73,S,0,0,2,4,0
5093728,Brendan,Hale,Brendan Hale,Brendan Hale,170,70,S,2,0,6,9,0
5093728,Brendan,Hale,Brendan Hale,Brendan Hale,170,70,S,2,0,6,9,0
5093728,Brendan,Hale,Brendan Hale,Brendan Hale,170,70,S,2,0,6,9,0
5093928,Jordan,Polk,Jordan Polk,Jordan Polk,177,71,DB,6,2,21,38,2
5093932,Max,Epps,Max Epps,Max Epps,189,71,DB,3,0,21,48,4
5093934,Jaden,Rios,Jaden Rios,Jaden Rios,168,74,DB,2,0,17,23,1
5093937,Kendall,Paul,Kendall Paul,Kendall Paul,157,68,DB,3,0,17,24,0
5093941,Daryion,Taylor,Daryion Taylor,Daryion Taylor,158,70,DB,4,1.5,38,73,3
5093942,King,Ambers,King Ambers,King Ambers,187,74,DB,1,0,12,16,2
5093945,Sean-Krystoff,King,Sean-Krystoff King,Sean-Krystoff King,178,69,DB,0,0,14,20,0
5093950,Christian,Shaw,Christian Shaw,Christian Shaw,161,68,DB,7,0,15,23,2
5093956,Kyree,Anderson,Kyree Anderson,Kyree Anderson,200,70,DB,0,1,8,27,0
5093957,Javotrick,Dotrey,Javotrick Dotrey,Javotrick Dotrey,171,71,DB,3,1,15,30,1
5094076,Gavin,Bryson,Gavin Bryson,Gavin Bryson,165,70,DB,8,0,26,41,0
5094078,Kimal,Clarke,Kimal Clarke,Kimal Clarke,198,70,RB,2,0,53,89,3
5094092,Jack,Stoll,Jack Stoll,Jack Stoll,210,73,LB,1,2,15,39,0
5094685,Randy,Robinson,Randy Robinson,Randy Robinson,185,71,S,0,0,4,8,0
5095071,Darius,Johnson,Darius Johnson,Darius Johnson,175,70,CB,0,0,0,3,0
5095080,Josiah,Wright,Josiah Wright,Josiah Wright,190,72,DB,6,0,17,35,1
5095081,Jecari,Bryson,Jecari Bryson,Jecari Bryson,180,75,CB,0,0,1,2,0
5095102,Jimmy,Bowdry,Jimmy Bowdry,Jimmy Bowdry,180,71,CB,2,1,16,21,1
5095116,Jermarian,Jackson,Jermarian Jackson,Jermarian Jackson,175,74,CB,3,0,29,35,0
5095119,Tahseen,Howard,Tahseen Howard,Tahseen Howard,170,71,DB,0,0,2,2,0
5095224,Tahj,Owens,Tahj Owens,Tahj Owens,195,70,DB,1,0,27,46,1
5095239,Marquis,Bradley,Marquis Bradley,Marquis Bradley,190,74,DB,0,0,7,12,0
5095241,Jordan,Watkins,Jordan Watkins,Jordan Watkins,195,74,DB,0,0,5,10,0
5095243,Jaeon,Allen,Jaeon Allen,Jaeon Allen,200,75,DB,0,0,2,3,0
5095249,DJ,Bethea,DJ Bethea,DJ Bethea,200,74,LB,0,0,3,4,1
5095250,Kwantre,Harry,Kwantre Harry,Kwantre Harry,177,70,DB,0,0,2,4,0
5095773,Avery,Dixon,Avery Dixon,Avery Dixon,170,73,DB,3,0,8,12,1
5095774,Carson,Walter,Carson Walter,Carson Walter,204,72,DB,3,0,51,71,0
5095776,Cale,Williams,Cale Williams,Cale Williams,195,72,DB,0,0,31,46,1
5095810,Jason,Chambers,Jason Chambers,Jason Chambers,185,72,DB,6,0,27,38,3
5095816,Malcolm,Reed,Malcolm Reed,Malcolm Reed,180,74,DB,0,0,16,26,0
5095858,Brandon,Higgs,Brandon Higgs,Brandon Higgs,199,73,S,3,0,8,21,0
5095865,Shavon,Revel,Shavon Revel,Shavon Revel,185,74,DB,6,1,30,55,1
5096294,Kerry,Wilson,Kerry Wilson,Kerry Wilson,188,71,S,0,0,2,3,0
5096294,Kerry,Wilson,Kerry Wilson,Kerry Wilson,188,71,S,0,0,2,3,0
5096294,Kerry,Wilson,Kerry Wilson,Kerry Wilson,188,71,S,0,0,2,3,0
5096294,Kerry,Wilson,Kerry Wilson,Kerry Wilson,188,71,S,0,0,2,3,0
5096886,Jayden,Staggers,Jayden Staggers,Jayden Staggers,167,71,DB,0,0,2,5,0
5096891,Aaron,Reynolds,Aaron Reynolds,Aaron Reynolds,205,76,DB,1,0,11,12,0
5096895,Nasir,Maryland,Nasir Maryland,Nasir Maryland,170,73,DB,2,0,4,6,0
5096930,Napoleon,Collier,Napoleon Collier,Napoleon Collier,175,69,DB,1,0,7,8,0
5096931,Wallace,Melton,Wallace Melton,Wallace Melton,190,73,DB,1,0,3,14,0
5096935,Chad,Peters,Chad Peters,Chad Peters,185,72,DB,0,0,4,7,0
5096937,Andrew,Smith,Andrew Smith,Andrew Smith,185,71,DB,2,0,19,28,1
5096940,Geoffrey,McKelton,Geoffrey McKelton,Geoffrey McKelton,182,73,DB,2,0,13,17,1
5096964,Nick,Cotton,Nick Cotton,Nick Cotton,200,74,S,0,0,4,7,0
5096976,Nahamani,Harris,Nahamani Harris,Nahamani Harris,200,74,CB,1,0,22,41,0
5096978,Charles,George Jr.,Charles George Jr.,Charles George Jr.,205,76,S,0,0,3,13,0
5097172,Kouri,Crump,Kouri Crump,Kouri Crump,180,75,DB,1,0,9,12,0
5097172,Kouri,Crump,Kouri Crump,Kouri Crump,180,75,DB,1,0,9,12,0
5097172,Kouri,Crump,Kouri Crump,Kouri Crump,180,75,DB,1,0,9,12,0
5097172,Kouri,Crump,Kouri Crump,Kouri Crump,180,75,DB,1,0,9,12,0
5097172,Kouri,Crump,Kouri Crump,Kouri Crump,180,75,DB,1,0,9,12,0
5098513,CJ,Boyd,CJ Boyd,CJ Boyd,200,73,DB,2,0,5,9,0
5098514,Boogie,Trotter,Boogie Trotter,Boogie Trotter,180,69,DB,1,0,7,10,0
5098529,K.C.,Beard,K.C. Beard,K.C. Beard,200,73,DB,0,0,1,4,0
5098534,Trey,Williams,Trey Williams,Trey Williams,175,70,DB,4,0.5,21,33,0
5099611,Brandon,Greil,Brandon Greil,Brandon Greil,167,71,S,0,0,2,5,0
5099612,Dax,Horany,Dax Horany,Dax Horany,195,74,DB,0,0,1,2,0
5099612,Dax,Horany,Dax Horany,Dax Horany,195,74,DB,0,0,1,2,0
5099612,Dax,Horany,Dax Horany,Dax Horany,195,74,DB,0,0,1,2,0
5100433,Tyme,Collins,Tyme Collins,Tyme Collins,210,72,DB,0,0,2,2,0
5100433,Tyme,Collins,Tyme Collins,Tyme Collins,210,72,DB,0,0,2,2,0
5100433,Tyme,Collins,Tyme Collins,Tyme Collins,210,72,DB,0,0,2,2,0
5100433,Tyme,Collins,Tyme Collins,Tyme Collins,210,72,DB,0,0,2,2,0
5100433,Tyme,Collins,Tyme Collins,Tyme Collins,210,72,DB,0,0,2,2,0
5100433,Tyme,Collins,Tyme Collins,Tyme Collins,210,72,DB,0,0,2,2,0
5100946,Zion,Tracy,Zion Tracy,Zion Tracy,182,71,CB,0,0,8,9,0
5101120,Kameron,Howard,Kameron Howard,Kameron Howard,189,71,DB,1,0,21,38,2
5102800,Donavyn,Pellot,Donavyn Pellot,Donavyn Pellot,210,74,DB,0,1,3,3,0
5103051,Caleb,Atogho,Caleb Atogho,Caleb Atogho,191,72,DB,0,0,2,2,0
5103051,Caleb,Atogho,Caleb Atogho,Caleb Atogho,191,72,DB,0,0,2,2,0
5103802,Nazir,Ward,Nazir Ward,Nazir Ward,170,72,DB,0,0,3,4,0
5103804,Brandyn,Hillman,Brandyn Hillman,Brandyn Hillman,200,72,DB,0,0,1,2,0
5103804,Brandyn,Hillman,Brandyn Hillman,Brandyn Hillman,200,72,DB,0,0,1,2,0
5103804,Brandyn,Hillman,Brandyn Hillman,Brandyn Hillman,200,72,DB,0,0,1,2,0
5103804,Brandyn,Hillman,Brandyn Hillman,Brandyn Hillman,200,72,DB,0,0,1,2,0
5103804,Brandyn,Hillman,Brandyn Hillman,Brandyn Hillman,200,72,DB,0,0,1,2,0
5103804,Brandyn,Hillman,Brandyn Hillman,Brandyn Hillman,200,72,DB,0,0,1,2,0
5103804,Brandyn,Hillman,Brandyn Hillman,Brandyn Hillman,200,72,DB,0,0,1,2,0
5103804,Brandyn,Hillman,Brandyn Hillman,Brandyn Hillman,200,72,DB,0,0,1,2,0
5103804,Brandyn,Hillman,Brandyn Hillman,Brandyn Hillman,200,72,DB,0,0,1,2,0
5103804,Brandyn,Hillman,Brandyn Hillman,Brandyn Hillman,200,72,DB,0,0,1,2,0
5109509,Peyton,Reasonover,Peyton Reasonover,Peyton Reasonover,183,73,CB,0,0,7,10,0
5109509,Peyton,Reasonover,Peyton Reasonover,Peyton Reasonover,183,73,CB,0,0,7,10,0
5109642,Elias,Escobar,Elias Escobar,Elias Escobar,195,71,DB,1,0,18,29,0
5110198,Melvin,Jacobs,Melvin Jacobs,Melvin Jacobs,197,72,DB,0,0,1,2,0
5110198,Melvin,Jacobs,Melvin Jacobs,Melvin Jacobs,197,72,DB,0,0,1,2,0
5110198,Melvin,Jacobs,Melvin Jacobs,Melvin Jacobs,197,72,DB,0,0,1,2,0
5110198,Melvin,Jacobs,Melvin Jacobs,Melvin Jacobs,197,72,DB,0,0,1,2,0
5113180,Caleb,Hardy,Caleb Hardy,Caleb Hardy,186,75,S,1,0,3,14,1
5113180,Caleb,Hardy,Caleb Hardy,Caleb Hardy,186,75,S,1,0,3,14,1
5117455,Ty,Benefield,Ty Benefield,Ty Benefield,201,74,S,5,3,27,38,1
5118340,D'Angelo,Ponds,D'Angelo Ponds,D'Angelo Ponds,162,69,CB,12,0,32,51,2
5118340,D'Angelo,Ponds,D'Angelo Ponds,D'Angelo Ponds,162,69,CB,12,0,32,51,2
5118340,D'Angelo,Ponds,D'Angelo Ponds,D'Angelo Ponds,162,69,CB,12,0,32,51,2
5118340,D'Angelo,Ponds,D'Angelo Ponds,D'Angelo Ponds,162,69,CB,12,0,32,51,2
5118340,D'Angelo,Ponds,D'Angelo Ponds,D'Angelo Ponds,162,69,CB,12,0,32,51,2
5118340,D'Angelo,Ponds,D'Angelo Ponds,D'Angelo Ponds,162,69,CB,12,0,32,51,2
5118340,D'Angelo,Ponds,D'Angelo Ponds,D'Angelo Ponds,162,69,CB,12,0,32,51,2
5118340,D'Angelo,Ponds,D'Angelo Ponds,D'Angelo Ponds,162,69,CB,12,0,32,51,2
5118340,D'Angelo,Ponds,D'Angelo Ponds,D'Angelo Ponds,162,69,CB,12,0,32,51,2
5118340,D'Angelo,Ponds,D'Angelo Ponds,D'Angelo Ponds,162,69,CB,12,0,32,51,2
5118340,D'Angelo,Ponds,D'Angelo Ponds,D'Angelo Ponds,162,69,CB,12,0,32,51,2
5121567,Josiah,Cox,Josiah Cox,Josiah Cox,195,72,DB,0,0.5,1,3,0
5121567,Josiah,Cox,Josiah Cox,Josiah Cox,195,72,DB,0,0.5,1,3,0
5121567,Josiah,Cox,Josiah Cox,Josiah Cox,195,72,DB,0,0.5,1,3,0
5121567,Josiah,Cox,Josiah Cox,Josiah Cox,195,72,DB,0,0.5,1,3,0
5121567,Josiah,Cox,Josiah Cox,Josiah Cox,195,72,DB,0,0.5,1,3,0
5121567,Josiah,Cox,Josiah Cox,Josiah Cox,195,72,DB,0,0.5,1,3,0
5121690,Ian,Bell,Ian Bell,Ian Bell,180,73,CB,0,0,1,5,0
5121690,Ian,Bell,Ian Bell,Ian Bell,180,73,CB,0,0,1,5,0
5121690,Ian,Bell,Ian Bell,Ian Bell,180,73,CB,0,0,1,5,0
5121711,Ayden,Jackson,Ayden Jackson,Ayden Jackson,195,71,DB,0,0,3,4,0
5121729,Bishop,Turner,Bishop Turner,Bishop Turner,170,71,S,0,0,4,6,1
5121729,Bishop,Turner,Bishop Turner,Bishop Turner,170,71,S,0,0,4,6,1
5121819,Luke,Talich,Luke Talich,Luke Talich,190,75,S,0,0,2,2,0
5121895,Mose,Phillips III,Mose Phillips III,Mose Phillips III,187,74,S,0,0,10,20,0
5121895,Mose,Phillips III,Mose Phillips III,Mose Phillips III,187,74,S,0,0,10,20,0
5121895,Mose,Phillips III,Mose Phillips III,Mose Phillips III,187,74,S,0,0,10,20,0
5121993,Ben,Osueke,Ben Osueke,Ben Osueke,180,73,CB,1,0,13,19,0
5121996,Daruis,Swanson,Daruis Swanson,Daruis Swanson,200,74,S,2,0,13,19,0
5121996,Daruis,Swanson,Daruis Swanson,Daruis Swanson,200,74,S,2,0,13,19,0
5121996,Daruis,Swanson,Daruis Swanson,Daruis Swanson,200,74,S,2,0,13,19,0
5122068,Makana,Meyer,Makana Meyer,Makana Meyer,175,69,DB,0,0,1,2,0
5122068,Makana,Meyer,Makana Meyer,Makana Meyer,175,69,DB,0,0,1,2,0
5122068,Makana,Meyer,Makana Meyer,Makana Meyer,175,69,DB,0,0,1,2,0
5122068,Makana,Meyer,Makana Meyer,Makana Meyer,175,69,DB,0,0,1,2,0
5122068,Makana,Meyer,Makana Meyer,Makana Meyer,175,69,DB,0,0,1,2,0
5122068,Makana,Meyer,Makana Meyer,Makana Meyer,175,69,DB,0,0,1,2,0
5122068,Makana,Meyer,Makana Meyer,Makana Meyer,175,69,DB,0,0,1,2,0
5124203,Trelon,Slade,Trelon Slade,Trelon Slade,175,73,CB,1,0,0,2,0
5124993,Edward,Blacklock,Edward Blacklock,Edward Blacklock,175,72,CB,0,0,0,2,0
5124996,Evan,Jackson,Evan Jackson,Evan Jackson,176,71,S,3,0,20,27,1
5125151,Brian,Nelson II,Brian Nelson II,Brian Nelson II,183,72,CB,3,0,4,6,0
5125153,Che,Ojarikre,Che Ojarikre,Che Ojarikre,180,74,S,0,0,1,4,1
5125153,Che,Ojarikre,Che Ojarikre,Che Ojarikre,180,74,S,0,0,1,4,1
5125153,Che,Ojarikre,Che Ojarikre,Che Ojarikre,180,74,S,0,0,1,4,1
5125153,Che,Ojarikre,Che Ojarikre,Che Ojarikre,180,74,S,0,0,1,4,1
5125153,Che,Ojarikre,Che Ojarikre,Che Ojarikre,180,74,S,0,0,1,4,1
5125720,Terence,Thomas,Terence Thomas,Terence Thomas,190,69,DB,0,0,1,2,0
5125720,Terence,Thomas,Terence Thomas,Terence Thomas,190,69,DB,0,0,1,2,0
5125740,Mac,Resetich,Mac Resetich,Mac Resetich,200,72,DB,0,0,5,7,1
5125740,Mac,Resetich,Mac Resetich,Mac Resetich,200,72,DB,0,0,5,7,1
5125740,Mac,Resetich,Mac Resetich,Mac Resetich,200,72,DB,0,0,5,7,1
5125740,Mac,Resetich,Mac Resetich,Mac Resetich,200,72,DB,0,0,5,7,1
5125740,Mac,Resetich,Mac Resetich,Mac Resetich,200,72,DB,0,0,5,7,1
5125802,Ryan,Ramey,Ryan Ramey,Ryan Ramey,179,70,CB,1,0,7,13,0
5125802,Ryan,Ramey,Ryan Ramey,Ryan Ramey,179,70,CB,1,0,7,13,0
5125802,Ryan,Ramey,Ryan Ramey,Ryan Ramey,179,70,CB,1,0,7,13,0
5125802,Ryan,Ramey,Ryan Ramey,Ryan Ramey,179,70,CB,1,0,7,13,0
5125802,Ryan,Ramey,Ryan Ramey,Ryan Ramey,179,70,CB,1,0,7,13,0
5125802,Ryan,Ramey,Ryan Ramey,Ryan Ramey,179,70,CB,1,0,7,13,0
5125802,Ryan,Ramey,Ryan Ramey,Ryan Ramey,179,70,CB,1,0,7,13,0
5125802,Ryan,Ramey,Ryan Ramey,Ryan Ramey,179,70,CB,1,0,7,13,0
5125802,Ryan,Ramey,Ryan Ramey,Ryan Ramey,179,70,CB,1,0,7,13,0
5125802,Ryan,Ramey,Ryan Ramey,Ryan Ramey,179,70,CB,1,0,7,13,0
5125802,Ryan,Ramey,Ryan Ramey,Ryan Ramey,179,70,CB,1,0,7,13,0
5150284,Champ,Anthony,Champ Anthony,Champ Anthony,164,71,CB,0,0,4,5,0
5150284,Champ,Anthony,Champ Anthony,Champ Anthony,164,71,CB,0,0,4,5,0
5150298,Stephen,Nnadozie,Stephen Nnadozie,Stephen Nnadozie,175,71,DB,0,0,2,2,0
