athlete_id,first_name,last_name,full_name,display_name,weight,height,position_abbreviation,general_fumbles_forced,defensive_sacks,defensive_solo_tackles,defensive_total_tackles,defensive_passes_defended
4710019,Dalton,Hughes,Dalton Hughes,Dalton Hughes,226,74,LB,0,0,5,7,0
4710022,Drue,Watts,Drue Watts,Drue Watts,221,72,LB,0,1.5,31,60,3
4710334,Ese,Dubre,Ese Dubre,Ese Dubre,245,74,LB,1,0,2,4,0
4710334,Ese,Dubre,Ese Dubre,Ese Dubre,245,74,LB,1,0,2,4,0
4710712,Nate,Rutchena,Nate Rutchena,Nate Rutchena,230,75,LB,0,0,3,11,0
4710712,Nate,Rutchena,Nate Rutchena,Nate Rutchena,230,75,LB,0,0,3,11,0
4710742,Cam,Burden,Cam Burden,Cam Burden,235,74,LB,0,0,1,6,0
4710752,Cashius,Howell,Cashius Howell,Cashius Howell,235,76,LB,1,9.5,14,26,1
4710764,Shay,Taylor,Shay Taylor,Shay Taylor,218,75,LB,1,0,6,14,0
4710802,Sione,Moa,Sione Moa,Sione Moa,230,73,LB,0,0,3,4,0
4710842,Dakota,Cochran,Dakota Cochran,Dakota Cochran,225,74,LB,0,0,31,51,1
4710842,Dakota,Cochran,Dakota Cochran,Dakota Cochran,225,74,LB,0,0,31,51,1
4711065,Kip,Lewis,Kip Lewis,Kip Lewis,208,73,LB,0,0,32,59,0
4711228,Anthony,Jones,Anthony Jones,Anthony Jones,255,76,LB,0,0,8,12,0
4712461,O'tay,Baker,O'tay Baker,O'tay Baker,222,76,LB,0,2.5,15,20,0
4712885,Carmello,Jones,Carmello Jones,Carmello Jones,228,73,LB,0,0,3,4,0
4713056,Tyler,Long,Tyler Long,Tyler Long,229,71,LB,0,0,43,108,3
4713079,Terique,Miles,Terique Miles,Terique Miles,237,75,LB,0,1,25,36,2
4713116,Corey,Peterson,Corey Peterson,Corey Peterson,215,73,LB,0,0,4,6,0
4713215,Qualil,Lumpkins,Qualil Lumpkins,Qualil Lumpkins,215,72,LB,0,1,12,25,0
4713219,Antwan,Spencer,Antwan Spencer,Antwan Spencer,205,73,DB,0,0,48,82,3
4713312,Princeton,Malbrue,Princeton Malbrue,Princeton Malbrue,215,74,LB,0,0,3,10,0
4713312,Princeton,Malbrue,Princeton Malbrue,Princeton Malbrue,215,74,LB,0,0,3,10,0
4713312,Princeton,Malbrue,Princeton Malbrue,Princeton Malbrue,215,74,LB,0,0,3,10,0
4715378,Devin,Sterling,Devin Sterling,Devin Sterling,235,74,LB,0,1,22,38,1
4715378,Devin,Sterling,Devin Sterling,Devin Sterling,235,74,LB,0,1,22,38,1
4719435,Jahleel,Holmes,Jahleel Holmes,Jahleel Holmes,240,74,LB,0,1.5,39,112,3
4725996,Abdul,Carter,Abdul Carter,Abdul Carter,250,75,LB,1,4.5,25,46,4
4725996,Abdul,Carter,Abdul Carter,Abdul Carter,250,75,LB,1,4.5,25,46,4
4731434,Honus,Wagner,Honus Wagner,Honus Wagner,225,72,LB,0,0,2,6,0
4736503,Josh,Darling,Josh Darling,Josh Darling,205,70,LB,1,1,10,21,0
4749258,Aaron,Smith,Aaron Smith,Aaron Smith,218,74,LB,0,2,21,28,0
4751656,Amari,Pouncy,Amari Pouncy,Amari Pouncy,240,75,LB,0,0,3,6,0
4751681,Ernest,Hausmann,Ernest Hausmann,Ernest Hausmann,237,74,LB,0,0,15,43,0
4751681,Ernest,Hausmann,Ernest Hausmann,Ernest Hausmann,237,74,LB,0,0,15,43,0
4751685,Kaiden,Turner,Kaiden Turner,Kaiden Turner,230,74,LB,0,0,1,2,0
4751685,Kaiden,Turner,Kaiden Turner,Kaiden Turner,230,74,LB,0,0,1,2,0
4769829,Vincent,King,Vincent King,Vincent King,236,72,LB,0,2,23,40,0
4770017,Warren,Shankle,Warren Shankle,Warren Shankle,220,72,LB,0,1,18,29,0
4775242,Garrett,Beck,Garrett Beck,Garrett Beck,230,76,LB,0,1.5,24,51,0
4779136,Christian,Thomas,Christian Thomas,Christian Thomas,205,75,LB,0,0,4,10,0
4779142,Darius,McKenzie,Darius McKenzie,Darius McKenzie,240,75,LB,1,0,23,34,1
4779425,Brandon,Perkins,Brandon Perkins,Brandon Perkins,222,73,LB,0,0,8,19,0
4781742,Trey,McDonald,Trey McDonald,Trey McDonald,230,75,LB,0,0,5,12,0
4782658,Kyler,Jordan,Kyler Jordan,Kyler Jordan,233,73,LB,0,0,6,12,0
4784597,Jake,Gassaway,Jake Gassaway,Jake Gassaway,206,72,LB,0,0,0,2,0
4799985,Jaylen,Wester,Jaylen Wester,Jaylen Wester,200,72,LB,1,1,33,56,2
4808743,Omar,Graham Jr.,Omar Graham Jr.,Omar Graham Jr.,225,73,LB,0,0,10,21,0
4808746,Micah,Pollard,Micah Pollard,Micah Pollard,221,74,LB,0,0,2,6,0
4808746,Micah,Pollard,Micah Pollard,Micah Pollard,221,74,LB,0,0,2,6,0
4808746,Micah,Pollard,Micah Pollard,Micah Pollard,221,74,LB,0,0,2,6,0
4808746,Micah,Pollard,Micah Pollard,Micah Pollard,221,74,LB,0,0,2,6,0
4808746,Micah,Pollard,Micah Pollard,Micah Pollard,221,74,LB,0,0,2,6,0
4812334,Tray,Brown,Tray Brown,Tray Brown,235,73,LB,0,0,5,10,1
4812339,Kobe,McCloud,Kobe McCloud,Kobe McCloud,225,70,LB,1,0,5,13,0
4812366,Corey,Yeoman,Corey Yeoman,Corey Yeoman,225,75,LB,0,0.5,19,35,0
4812380,Kam,Moore,Kam Moore,Kam Moore,205,73,LB,0,0,6,11,1
4813935,Zach,Burrola,Zach Burrola,Zach Burrola,221,73,LB,1,2.5,26,52,1
4813952,Rylan,Woods,Rylan Woods,Rylan Woods,220,73,LB,0,0,17,48,2
4816058,Will,McLaughlin,Will McLaughlin,Will McLaughlin,230,76,LB,0,1,21,41,1
4816058,Will,McLaughlin,Will McLaughlin,Will McLaughlin,230,76,LB,0,1,21,41,1
4816058,Will,McLaughlin,Will McLaughlin,Will McLaughlin,230,76,LB,0,1,21,41,1
4816058,Will,McLaughlin,Will McLaughlin,Will McLaughlin,230,76,LB,0,1,21,41,1
4816058,Will,McLaughlin,Will McLaughlin,Will McLaughlin,230,76,LB,0,1,21,41,1
4819256,Matt,Rose,Matt Rose,Matt Rose,223,74,LB,0,0,10,15,0
4819260,Adam,Trick,Adam Trick,Adam Trick,233,76,LB,0,0,2,6,0
4832019,Jordan,Kwiatkowski,Jordan Kwiatkowski,Jordan Kwiatkowski,235,73,LB,0,0,17,32,2
4832042,Kenny,Soares Jr.,Kenny Soares Jr.,Kenny Soares Jr.,230,74,LB,0,1,15,30,2
4832042,Kenny,Soares Jr.,Kenny Soares Jr.,Kenny Soares Jr.,230,74,LB,0,1,15,30,2
4832042,Kenny,Soares Jr.,Kenny Soares Jr.,Kenny Soares Jr.,230,74,LB,0,1,15,30,2
4832802,Hudson,Cedarland,Hudson Cedarland,Hudson Cedarland,226,75,LB,0,0,2,6,0
4832802,Hudson,Cedarland,Hudson Cedarland,Hudson Cedarland,226,75,LB,0,0,2,6,0
4832831,Keon,Wylie,Keon Wylie,Keon Wylie,219,74,LB,0,3,10,14,0
4832911,Tyler,Banks,Tyler Banks,Tyler Banks,235,75,LB,1,0,5,13,0
4833031,Mani,Powell,Mani Powell,Mani Powell,231,75,LB,0,0,3,5,0
4833355,Nic,Scourton,Nic Scourton,Nic Scourton,280,76,LB,1,10,33,50,3
4833593,William,Alexander,William Alexander,William Alexander,215,74,LB,0,0,0,2,0
4833626,Ben,Roberts,Ben Roberts,Ben Roberts,230,75,LB,2,0.5,53,100,0
4837165,Jaeden,Kinlock,Jaeden Kinlock,Jaeden Kinlock,225,70,LB,0,1,5,9,0
4837205,Donovan,Branch,Donovan Branch,Donovan Branch,261,75,LB,0,0.5,1,2,0
4837206,A.J.,Cottrill,A.J. Cottrill,A.J. Cottrill,222,72,LB,0,0,4,6,0
4837215,Joseph,Sipp Jr.,Joseph Sipp Jr.,Joseph Sipp Jr.,220,72,LB,0,0,35,66,0
4837244,Gabe,Jacas,Gabe Jacas,Gabe Jacas,265,75,LB,1,4,22,31,1
4837264,Derrieon,Craig,Derrieon Craig,Derrieon Craig,210,70,LB,0,1.5,11,24,1
4837267,Daveon,Crouch,Daveon Crouch,Daveon Crouch,229,73,LB,0,0,8,12,1
4837275,Luke,Pirris,Luke Pirris,Luke Pirris,210,76,LB,1,4.5,35,61,3
4837286,Wade,Woodaz,Wade Woodaz,Wade Woodaz,230,75,LB,0,4,13,24,0
4837351,Bryce,Cowan,Bryce Cowan,Bryce Cowan,225,76,LB,0,0,8,15,1
4837371,Maverick,Baranowski,Maverick Baranowski,Maverick Baranowski,210,75,LB,0,1,23,52,2
4837372,Ty,Anderson,Ty Anderson,Ty Anderson,210,73,LB,0,0.5,18,34,1
4837372,Ty,Anderson,Ty Anderson,Ty Anderson,210,73,LB,0,0.5,18,34,1
4837372,Ty,Anderson,Ty Anderson,Ty Anderson,210,73,LB,0,0.5,18,34,1
4838271,Jadin,Jones,Jadin Jones,Jadin Jones,215,74,LB,1,0,10,15,0
4838276,Antonio,Watts,Antonio Watts,Antonio Watts,225,74,LB,1,1,16,28,0
4838514,Kyle,Efford,Kyle Efford,Kyle Efford,219,74,LB,0,1,31,72,0
4838518,Kadin,Bailey,Kadin Bailey,Kadin Bailey,223,74,LB,0,0,5,12,0
4838522,Stevie,Bracey,Stevie Bracey,Stevie Bracey,227,72,LB,0,0,10,20,0
4838538,Zyere,Horton,Zyere Horton,Zyere Horton,225,75,LB,0,0,2,3,0
4838541,Donelius,Johnson,Donelius Johnson,Donelius Johnson,230,72,LB,1,2.5,20,39,0
4838682,Derrell,Farrar,Derrell Farrar,Derrell Farrar,220,73,LB,0,0.5,17,40,0
4838688,Blake,Matthews,Blake Matthews,Blake Matthews,209,75,LB,0,0,3,4,0
4838688,Blake,Matthews,Blake Matthews,Blake Matthews,209,75,LB,0,0,3,4,0
4839483,Zakye,Barker,Zakye Barker,Zakye Barker,226,70,LB,0,0,12,20,0
4857878,Tobi,Osunsanmi,Tobi Osunsanmi,Tobi Osunsanmi,233,75,LB,1,1,8,9,0
4857878,Tobi,Osunsanmi,Tobi Osunsanmi,Tobi Osunsanmi,233,75,LB,1,1,8,9,0
4857878,Tobi,Osunsanmi,Tobi Osunsanmi,Tobi Osunsanmi,233,75,LB,1,1,8,9,0
4857878,Tobi,Osunsanmi,Tobi Osunsanmi,Tobi Osunsanmi,233,75,LB,1,1,8,9,0
4857878,Tobi,Osunsanmi,Tobi Osunsanmi,Tobi Osunsanmi,233,75,LB,1,1,8,9,0
4857878,Tobi,Osunsanmi,Tobi Osunsanmi,Tobi Osunsanmi,233,75,LB,1,1,8,9,0
4868925,Braydon,Brus,Braydon Brus,Braydon Brus,225,73,LB,2,0,3,4,0
4869121,Caleb,Wheatland,Caleb Wheatland,Caleb Wheatland,231,74,LB,0,2.5,18,36,1
4869240,Aaron,Alexander,Aaron Alexander,Aaron Alexander,225,73,LB,0,0,3,9,0
4869240,Aaron,Alexander,Aaron Alexander,Aaron Alexander,225,73,LB,0,0,3,9,0
4869399,Danny,Royster,Danny Royster,Danny Royster,215,76,LB,0,1,1,2,0
4869526,Dillon,Moore,Dillon Moore,Dillon Moore,223,74,LB,0,0,1,4,0
4869526,Dillon,Moore,Dillon Moore,Dillon Moore,223,74,LB,0,0,1,4,0
4869526,Dillon,Moore,Dillon Moore,Dillon Moore,223,74,LB,0,0,1,4,0
4869654,Justin,Eklund,Justin Eklund,Justin Eklund,218,75,LB,0,0,0,3,0
4869731,Zach,Neilsen,Zach Neilsen,Zach Neilsen,222,73,LB,0,0,9,19,1
4869734,Chris,Smalley,Chris Smalley,Chris Smalley,220,77,LB,0,0,7,13,0
4870235,Jake,Clifton,Jake Clifton,Jake Clifton,222,74,LB,0,0,17,24,0
4870400,Trey,Fite,Trey Fite,Trey Fite,230,76,LB,0,0,7,13,0
4870402,Donovan,Spellman,Donovan Spellman,Donovan Spellman,230,76,LB,0,1,5,10,0
4870589,Jaiden,Ausberry,Jaiden Ausberry,Jaiden Ausberry,215,72,LB,0,0,2,3,0
4870590,Raul,Aguirre Jr.,Raul Aguirre Jr.,Raul Aguirre Jr.,233,74,LB,0,0,3,6,0
4870598,C.J.,Allen,C.J. Allen,C.J. Allen,235,73,LB,0,1,17,35,1
4870598,C.J.,Allen,C.J. Allen,C.J. Allen,235,73,LB,0,1,17,35,1
4870622,Drayk,Bowen,Drayk Bowen,Drayk Bowen,230,74,LB,1,0,8,11,0
4870622,Drayk,Bowen,Drayk Bowen,Drayk Bowen,230,74,LB,1,0,8,11,0
4870632,Troy,Bowles,Troy Bowles,Troy Bowles,220,72,LB,0,0,2,4,0
4870637,Christian,Brathwaite,Christian Brathwaite,Christian Brathwaite,217,73,LB,0,0,0,2,0
4870637,Christian,Brathwaite,Christian Brathwaite,Christian Brathwaite,217,73,LB,0,0,0,2,0
4870647,Jayvant,Brown,Jayvant Brown,Jayvant Brown,226,72,LB,0,0,3,7,0
4870654,Lewis,Carter,Lewis Carter,Lewis Carter,213,72,LB,0,0,2,7,0
4870659,Tackett,Curtis,Tackett Curtis,Tackett Curtis,225,74,LB,1,2,24,40,1
4870664,Stanquan,Clark,Stanquan Clark,Stanquan Clark,230,75,LB,1,0,7,14,0
4870664,Stanquan,Clark,Stanquan Clark,Stanquan Clark,230,75,LB,1,0,7,14,0
4870664,Stanquan,Clark,Stanquan Clark,Stanquan Clark,230,75,LB,1,0,7,14,0
4870681,Dion,Crawford,Dion Crawford,Dion Crawford,225,73,LB,0,0,21,29,1
4870682,Dee,Crayton,Dee Crayton,Dee Crayton,225,74,LB,0,0,3,5,0
4870716,Gabe,Harris,Gabe Harris,Gabe Harris,245,76,LB,0,0,5,8,0
4870724,Michael,Harris,Michael Harris,Michael Harris,207,72,LB,0,0,6,9,2
4870737,Jordan,Hall,Jordan Hall,Jordan Hall,235,75,LB,1,4.5,31,67,1
4870737,Jordan,Hall,Jordan Hall,Jordan Hall,235,75,LB,1,4.5,31,67,1
4870748,Andrew,Harris,Andrew Harris,Andrew Harris,210,74,LB,0,0,2,5,0
4870748,Andrew,Harris,Andrew Harris,Andrew Harris,210,74,LB,0,0,2,5,0
4870748,Andrew,Harris,Andrew Harris,Andrew Harris,210,74,LB,0,0,2,5,0
4870748,Andrew,Harris,Andrew Harris,Andrew Harris,210,74,LB,0,0,2,5,0
4870748,Andrew,Harris,Andrew Harris,Andrew Harris,210,74,LB,0,0,2,5,0
4870787,Jaxon,Howard,Jaxon Howard,Jaxon Howard,240,76,LB,0,0,1,2,0
4870805,Anthony,Hill Jr.,Anthony Hill Jr.,Anthony Hill Jr.,234,75,LB,1,5,39,63,2
4870805,Anthony,Hill Jr.,Anthony Hill Jr.,Anthony Hill Jr.,234,75,LB,1,5,39,63,2
4870805,Anthony,Hill Jr.,Anthony Hill Jr.,Anthony Hill Jr.,234,75,LB,1,5,39,63,2
4870828,Grayson,Howard,Grayson Howard,Grayson Howard,241,76,LB,0,0,9,18,0
4870828,Grayson,Howard,Grayson Howard,Grayson Howard,241,76,LB,0,0,9,18,0
4870862,Liona,Lefau,Liona Lefau,Liona Lefau,227,73,LB,0,0,3,7,0
4870862,Liona,Lefau,Liona Lefau,Liona Lefau,227,73,LB,0,0,3,7,0
4870904,Samuel,M'Pemba,Samuel M'Pemba,Samuel M'Pemba,245,75,LB,0,0,3,6,0
4870904,Samuel,M'Pemba,Samuel M'Pemba,Samuel M'Pemba,245,75,LB,0,0,3,6,0
4870961,Blake,Purchase,Blake Purchase,Blake Purchase,255,75,LB,0,1,4,5,1
4870967,Suntarine,Perkins,Suntarine Perkins,Suntarine Perkins,205,75,LB,0,3.5,16,36,1
4870967,Suntarine,Perkins,Suntarine Perkins,Suntarine Perkins,205,75,LB,0,3.5,16,36,1
4870978,Jaden,Robinson,Jaden Robinson,Jaden Robinson,230,72,LB,0,0,4,4,0
4870982,Everett,Roussaw Jr.,Everett Roussaw Jr.,Everett Roussaw Jr.,230,74,LB,0,1,25,50,3
4870996,Ta'Mere,Robinson,Ta'Mere Robinson,Ta'Mere Robinson,231,75,LB,0,0,2,2,0
4870996,Ta'Mere,Robinson,Ta'Mere Robinson,Ta'Mere Robinson,231,75,LB,0,0,2,2,0
4870996,Ta'Mere,Robinson,Ta'Mere Robinson,Ta'Mere Robinson,231,75,LB,0,0,2,2,0
4871005,Teitum,Tuioti,Teitum Tuioti,Teitum Tuioti,245,75,LB,0,2,18,28,1
4871034,Whit,Weeks,Whit Weeks,Whit Weeks,222,75,LB,0,0.5,14,42,0
4871034,Whit,Weeks,Whit Weeks,Whit Weeks,222,75,LB,0,0.5,14,42,0
4871057,Dylan,Spencer,Dylan Spencer,Dylan Spencer,245,77,LB,0,0,3,4,0
4871057,Dylan,Spencer,Dylan Spencer,Dylan Spencer,245,77,LB,0,0,3,4,0
4871074,Raylen,Wilson,Raylen Wilson,Raylen Wilson,225,73,LB,0,0.5,7,13,0
4871089,Damon,Wilson Jr.,Damon Wilson Jr.,Damon Wilson Jr.,235,76,LB,0,0.5,0,2,0
4871093,Preston,Zinter,Preston Zinter,Preston Zinter,233,74,LB,0,0,1,2,0
4871093,Preston,Zinter,Preston Zinter,Preston Zinter,233,74,LB,0,0,1,2,0
4871093,Preston,Zinter,Preston Zinter,Preston Zinter,233,74,LB,0,0,1,2,0
4872478,Joseph,Adedire,Joseph Adedire,Joseph Adedire,265,75,LB,0,0,11,23,1
4872478,Joseph,Adedire,Joseph Adedire,Joseph Adedire,265,75,LB,0,0,11,23,1
4872840,Kingston,McKinstry,Kingston McKinstry,Kingston McKinstry,193,72,LB,0,0,11,20,0
4872840,Kingston,McKinstry,Kingston McKinstry,Kingston McKinstry,193,72,LB,0,0,11,20,0
4873010,Joah,Cash,Joah Cash,Joah Cash,245,74,LB,0,1,8,13,0
4873012,Tre,Pinkney,Tre Pinkney,Tre Pinkney,220,73,LB,0,0,7,13,0
4873080,Jordan,Hanna,Jordan Hanna,Jordan Hanna,215,74,LB,0,0,1,2,0
4873080,Jordan,Hanna,Jordan Hanna,Jordan Hanna,215,74,LB,0,0,1,2,0
4873080,Jordan,Hanna,Jordan Hanna,Jordan Hanna,215,74,LB,0,0,1,2,0
4873080,Jordan,Hanna,Jordan Hanna,Jordan Hanna,215,74,LB,0,0,1,2,0
4873284,Tre,Freeman,Tre Freeman,Tre Freeman,231,72,LB,1,1.5,49,97,2
4873319,Kenenna,Odeluga,Kenenna Odeluga,Kenenna Odeluga,240,73,LB,2,1,24,37,1
4873322,Luke,Zardzin,Luke Zardzin,Luke Zardzin,225,72,LB,0,0,1,3,0
4873322,Luke,Zardzin,Luke Zardzin,Luke Zardzin,225,72,LB,0,0,1,3,0
4873474,Jaxon,Rexroth,Jaxon Rexroth,Jaxon Rexroth,228,74,LB,1,0,1,2,0
4873474,Jaxon,Rexroth,Jaxon Rexroth,Jaxon Rexroth,228,74,LB,1,0,1,2,0
4874360,Max,Miller,Max Miller,Max Miller,217,72,LB,0,0,1,2,0
4874407,DeShawn,Page,DeShawn Page,DeShawn Page,235,74,LB,1,0.5,8,30,1
4874451,Joseph,Carter,Joseph Carter,Joseph Carter,235,72,LB,0,0,32,55,1
4874451,Joseph,Carter,Joseph Carter,Joseph Carter,235,72,LB,0,0,32,55,1
4874662,PJ,Simmons II,PJ Simmons II,PJ Simmons II,192,72,LB,0,0,1,3,0
4875098,Gereme,Spraggins,Gereme Spraggins,Gereme Spraggins,238,72,LB,0,0,5,12,0
4875181,Scooby,Williams,Scooby Williams,Scooby Williams,230,74,LB,2,1,27,52,0
4875185,Diwun,Black,Diwun Black,Diwun Black,230,75,LB,2,3.5,17,29,0
4875336,Karene,Reid,Karene Reid,Karene Reid,227,72,LB,0,0,22,59,4
4875379,Dominic,DeLuca,Dominic DeLuca,Dominic DeLuca,213,73,LB,2,1,15,25,3
4875386,Eli,Mau,Eli Mau,Eli Mau,225,74,LB,0,0,3,4,0
4875386,Eli,Mau,Eli Mau,Eli Mau,225,74,LB,0,0,3,4,0
4875386,Eli,Mau,Eli Mau,Eli Mau,225,74,LB,0,0,3,4,0
4875458,Jake,St. Andre,Jake St. Andre,Jake St. Andre,220,73,LB,0,0,2,2,0
4875542,Justin,Stearns,Justin Stearns,Justin Stearns,223,74,LB,0,0,6,8,0
4875564,Bo,Richter,Bo Richter,Bo Richter,250,74,LB,2,7,30,40,1
4875564,Bo,Richter,Bo Richter,Bo Richter,250,74,LB,2,7,30,40,1
4875592,Jackson,Kuwatch,Jackson Kuwatch,Jackson Kuwatch,236,76,LB,0,0,2,5,0
4875592,Jackson,Kuwatch,Jackson Kuwatch,Jackson Kuwatch,236,76,LB,0,0,2,5,0
4875604,Phoenix,Jackson,Phoenix Jackson,Phoenix Jackson,219,72,LB,0,0,17,29,0
4875616,Chrystyile,Caldwell,Chrystyile Caldwell,Chrystyile Caldwell,214,73,LB,0,0,1,3,0
4875634,Tyray,O'Dell,Tyray O'Dell,Tyray O'Dell,220,72,LB,0,0,2,3,0
4875650,Charles,Rogers,Charles Rogers,Charles Rogers,223,73,LB,0,0,3,10,0
4875650,Charles,Rogers,Charles Rogers,Charles Rogers,223,73,LB,0,0,3,10,0
4875669,Kyle,Moretti,Kyle Moretti,Kyle Moretti,245,74,LB,0,2,32,65,5
4875673,Lawai'a,Brown,Lawai'a Brown,Lawai'a Brown,225,72,LB,0,0,9,16,0
4875731,Zach,Mowchan,Zach Mowchan,Zach Mowchan,225,73,LB,1,0,5,10,0
4875735,Chase,Fortkamp,Chase Fortkamp,Chase Fortkamp,224,74,LB,0,0,7,12,0
4875747,Dominic,Nardone,Dominic Nardone,Dominic Nardone,220,71,LB,0,0,4,12,0
4875747,Dominic,Nardone,Dominic Nardone,Dominic Nardone,220,71,LB,0,0,4,12,0
4875747,Dominic,Nardone,Dominic Nardone,Dominic Nardone,220,71,LB,0,0,4,12,0
4875806,Jurriente,Davis,Jurriente Davis,Jurriente Davis,235,73,LB,0,0,2,6,0
4875806,Jurriente,Davis,Jurriente Davis,Jurriente Davis,235,73,LB,0,0,2,6,0
4875806,Jurriente,Davis,Jurriente Davis,Jurriente Davis,235,73,LB,0,0,2,6,0
4875896,Desmyn,Baker,Desmyn Baker,Desmyn Baker,233,74,LB,1,1,22,42,1
4875926,Will,Sorrells,Will Sorrells,Will Sorrells,205,70,LB,0,0.5,15,27,0
4875926,Will,Sorrells,Will Sorrells,Will Sorrells,205,70,LB,0,0.5,15,27,0
4876017,Carson,Schwesinger,Carson Schwesinger,Carson Schwesinger,225,74,LB,0,1,6,12,0
4876034,Trey,Kiser,Trey Kiser,Trey Kiser,224,72,LB,0,2.5,29,67,2
4876108,Je'kob,Jones,Je'kob Jones,Je'kob Jones,215,70,LB,0,1,24,38,0
4876121,Drew,Sulick,Drew Sulick,Drew Sulick,215,73,LB,0,0,4,6,0
4876280,Keenan,Guthrie,Keenan Guthrie,Keenan Guthrie,226,75,LB,0,0,6,15,0
4876312,Jace,O'Hara,Jace O'Hara,Jace O'Hara,191,71,CB,0,0,7,20,1
4876358,Porter,Connors,Porter Connors,Porter Connors,210,73,LB,0,0,15,29,0
4876379,Jayden,Ah You,Jayden Ah You,Jayden Ah You,235,73,LB,0,0,8,17,0
4876380,Jack,Kelly,Jack Kelly,Jack Kelly,235,75,LB,4,8.5,34,57,5
4876430,Aaron,Forde,Aaron Forde,Aaron Forde,210,73,LB,0,0,2,5,0
4876476,Caleb,Moorhead,Caleb Moorhead,Caleb Moorhead,230,76,LB,1,0,23,45,0
4876505,Rocco,Milia,Rocco Milia,Rocco Milia,210,73,LB,0,0,26,49,5
4876544,CJ,Tillman,CJ Tillman,CJ Tillman,235,72,LB,2,1.5,45,89,1
4876583,Bryson,Oliver,Bryson Oliver,Bryson Oliver,221,74,LB,0,0,5,8,0
4876622,Brad,Jamison,Brad Jamison,Brad Jamison,220,74,LB,0,2,38,76,3
4876669,Ethan Malachi,West,Ethan Malachi West,Ethan Malachi West,235,75,DL,0,0,1,4,0
4876675,Brody,Hock,Brody Hock,Brody Hock,205,73,LB,0,0,14,24,0
4876686,Matt,Jaworski,Matt Jaworski,Matt Jaworski,235,76,DL,3,9,25,41,3
4876691,James,Conway,James Conway,James Conway,225,74,LB,2,0,61,128,2
4876697,Jaden,Thomas,Jaden Thomas,Jaden Thomas,225,75,LB,0,1,7,12,0
4876734,Brayton,Spetter,Brayton Spetter,Brayton Spetter,200,72,LB,1,0,11,27,1
4876762,Jerrod,Woods,Jerrod Woods,Jerrod Woods,220,73,LB,0,0,7,11,0
4876794,Yusuf,Ahmed,Yusuf Ahmed,Yusuf Ahmed,205,71,LB,0,0,4,8,0
4876823,Sebastian,Adamski,Sebastian Adamski,Sebastian Adamski,230,72,LB,0,0,17,33,0
4876847,Remi,Johnson,Remi Johnson,Remi Johnson,235,74,LB,0,1,23,33,0
4876869,Jayelin,Davis,Jayelin Davis,Jayelin Davis,255,72,DE,1,3.5,8,18,0
4876915,Ashaad,Williams,Ashaad Williams,Ashaad Williams,178,74,LB,1,0,11,17,4
4876947,Nigel,Brown,Nigel Brown,Nigel Brown,235,71,DL,0,1.5,3,5,0
4877034,Jaren,Kanak,Jaren Kanak,Jaren Kanak,232,74,LB,1,2,26,60,2
4877047,Je'Mazin,Roberts,Je'Mazin Roberts,Je'Mazin Roberts,240,74,LB,0,0,20,28,0
4877158,Kwame,Sarkodie,Kwame Sarkodie,Kwame Sarkodie,210,74,DE,0,0,1,8,0
4877163,Jaeden,Ward,Jaeden Ward,Jaeden Ward,220,74,LB,0,1,17,46,1
4877224,Alex,Maier,Alex Maier,Alex Maier,238,76,LB,0,3,11,24,2
4877245,Luke,McLaughlin,Luke McLaughlin,Luke McLaughlin,210,74,LB,0,0,3,6,0
4877262,Elijawah,Tolbert,Elijawah Tolbert,Elijawah Tolbert,230,73,LB,2,0,46,87,0
4877264,Payton,Orth,Payton Orth,Payton Orth,220,71,LB,1,0,6,10,0
4877288,Sheldon,Russ,Sheldon Russ,Sheldon Russ,210,72,LB,0,1.5,1,7,0
4877307,Mali,Walton,Mali Walton,Mali Walton,222,72,LB,0,0,19,30,1
4877311,Bryce,Norman,Bryce Norman,Bryce Norman,226,72,LB,1,5.5,44,87,4
4877330,Marques,Thomas,Marques Thomas,Marques Thomas,220,73,LB,2,2.5,43,76,0
4877356,Conroy,Cunningham II,Conroy Cunningham II,Conroy Cunningham II,235,75,DL,1,3.5,13,37,0
4877357,Eddie,Walls III,Eddie Walls III,Eddie Walls III,246,75,DL,0,4,17,45,1
4877360,Amarie,Jones,Amarie Jones,Amarie Jones,244,74,DL,1,2,14,24,0
4877381,David,Coltrane,David Coltrane,David Coltrane,220,75,LB,0,0,2,3,0
4877393,Johnny,Chaney Jr.,Johnny Chaney Jr.,Johnny Chaney Jr.,230,74,LB,0,3,23,47,0
4877441,Eric,Rankin,Eric Rankin,Eric Rankin,215,75,LB,1,3.5,47,93,2
4877447,Jabari,Haslem,Jabari Haslem,Jabari Haslem,227,73,LB,1,0,12,34,2
4877487,Aaron,Swafford,Aaron Swafford,Aaron Swafford,215,72,LB,1,3.5,22,65,2
4877585,Isaiah,Mananga,Isaiah Mananga,Isaiah Mananga,205,75,LB,1,0,13,29,0
4877588,Eli,Purcell,Eli Purcell,Eli Purcell,235,74,LB,0,2,26,67,0
4877590,Matthew,Clayton,Matthew Clayton,Matthew Clayton,210,75,LB,0,0,4,16,0
4877652,Jake,Golday,Jake Golday,Jake Golday,235,76,LB,1,3.5,27,82,0
4877726,Osiris,Smith,Osiris Smith,Osiris Smith,215,74,LB,0,0,3,5,0
4877728,Slade,Alexander,Slade Alexander,Slade Alexander,220,74,LB,0,0,3,4,0
