athlete_id,first_name,last_name,full_name,display_name,weight,height,position_abbreviation,general_fumbles_forced,defensive_sacks,defensive_solo_tackles,defensive_total_tackles,defensive_sack_yards
4612997,Bryce,Santana,Bryce Santana,Bryce Santana,273,75,DE,0,0.5,4,12,6
4613037,Vic,Alobwede,Vic Alobwede,Vic Alobwede,266,77,DL,0,0,7,16,0
4613038,Mikah,Coleman,Mikah Coleman,Mikah Coleman,253,77,DL,0,4,16,39,29
4613076,Rodney,Mathews,Rodney Mathews,Rodney Mathews,310,74,DT,0,0.5,2,19,5
4613089,Ose,Egbase,Ose Egbase,Ose Egbase,250,76,DL,0,1,3,4,4
4613119,Tre,Smith,Tre Smith,Tre Smith,258,77,DL,1,5.5,25,59,59
4613160,Zephron,Lester,Zephron Lester,Zephron Lester,297,71,DL,0,0,0,2,0
4613168,Sione,Tonga'uiha,Sione Tonga'uiha,Sione Tonga'uiha,285,72,DT,0,0,1,8,0
4613196,Mata,Hola,Mata Hola,Mata Hola,259,74,DL,0,0,1,2,0
4629149,Tyrion,Ingram-Dawkins,Tyrion Ingram-Dawkins,Tyrion Ingram-Dawkins,280,77,DL,1,1,5,7,5
4676565,Keeon,Terrell,Keeon Terrell,Keeon Terrell,260,75,DE,0,0,2,3,0
4677281,Kyonte,Hamilton,Kyonte Hamilton,Kyonte Hamilton,295,76,DL,0,0,8,28,0
4682630,Donovan,Green,Donovan Green,Donovan Green,265,72,DT,1,3,6,19,19
4682644,Jordan,Thompson,Jordan Thompson,Jordan Thompson,260,74,DL,0,0,8,23,0
4682676,Terry,Lockett,Terry Lockett,Terry Lockett,280,75,DL,0,0,12,24,0
4682741,Blake,Boenisch,Blake Boenisch,Blake Boenisch,330,75,DL,0,0,10,23,0
4682754,Jayden,Jones,Jayden Jones,Jayden Jones,256,77,DE,0,0,2,5,0
4682763,Cole,Daniels,Cole Daniels,Cole Daniels,304,72,DT,0,0.5,2,15,2
4682770,Jayden,Gray,Jayden Gray,Jayden Gray,262,75,DL,0,0,7,18,0
4682818,Nick,Barrett,Nick Barrett,Nick Barrett,327,75,DT,0,0,3,11,0
4682819,Tyson,Lee,Tyson Lee,Tyson Lee,270,74,DL,0,0,9,16,0
4682820,Tristan,Cox,Tristan Cox,Tristan Cox,274,NA,DT,0,0.5,3,9,1
4682915,D.J.,Withers,D.J. Withers,D.J. Withers,300,76,DL,0,0,5,8,0
4682928,Dierre,Kelly,Dierre Kelly,Dierre Kelly,270,74,DL,0,2.5,10,19,6
4682980,Derrick,Harmon,Derrick Harmon,Derrick Harmon,320,77,DL,1,1.5,16,40,14
4682983,Josaiah,Stewart,Josaiah Stewart,Josaiah Stewart,245,73,LB,0,4.5,13,26,31
4683052,Nasir,Washington,Nasir Washington,Nasir Washington,271,76,DL,0,0,2,9,0
4683097,Allan,Haye,Allan Haye,Allan Haye,305,74,DL,0,1,7,12,4
4683101,Max,Llewellyn,Max Llewellyn,Max Llewellyn,264,77,DL,0,2.5,5,8,23
4683102,Kuao,Peihopa,Kuao Peihopa,Kuao Peihopa,290,75,DL,0,0,12,22,0
4683107,Cade,Haberman,Cade Haberman,Cade Haberman,300,74,DT,0,0,3,8,0
4683109,Myles,Mendeszoon,Myles Mendeszoon,Myles Mendeszoon,240,76,DE,0,0,8,13,0
4683122,Elroyal,Morris III,Elroyal Morris III,Elroyal Morris III,305,75,DL,0,0,4,5,0
4683138,Voi,Tunuufi,Voi Tunuufi,Voi Tunuufi,260,73,DE,0,2,8,19,17
4683170,Macyo,Williams,Macyo Williams,Macyo Williams,275,75,DL,0,1.5,6,18,10
4683188,Mike,Green,Mike Green,Mike Green,241,76,DL,1,4.5,19,40,23
4683217,Ryheem,Craig,Ryheem Craig,Ryheem Craig,235,75,DL,0,0,1,3,0
4683245,Cooper,Lanz,Cooper Lanz,Cooper Lanz,278,75,DL,2,1,17,33,4
4683253,Jonah,Pace,Jonah Pace,Jonah Pace,270,77,DL,0,1,9,17,2
4683276,Zeek,Biggers,Zeek Biggers,Zeek Biggers,333,78,DL,0,1,13,34,11
4683294,Peyton,Price,Peyton Price,Peyton Price,300,74,DL,0,3.5,11,45,25
4683309,Grady,Kelly,Grady Kelly,Grady Kelly,285,74,DL,0,1.5,10,35,3
4683337,Pryce,Yates,Pryce Yates,Pryce Yates,270,75,DL,2,4.5,25,42,56
4683346,Jaden,Phillips,Jaden Phillips,Jaden Phillips,270,74,DL,0,0,2,3,0
4683436,Jeremiah,Pittman,Jeremiah Pittman,Jeremiah Pittman,290,75,DL,0,0,3,6,0
4683448,Zy,Brockington,Zy Brockington,Zy Brockington,290,73,DL,0,0,3,3,0
4683450,Tommy,Akingbesote,Tommy Akingbesote,Tommy Akingbesote,315,77,DL,0,1,14,26,4
4683459,Sed,McConnell,Sed McConnell,Sed McConnell,285,75,DL,0,0,4,8,0
4683462,Andrew,Edson,Andrew Edson,Andrew Edson,248,75,DE,0,0.5,4,8,6
4683481,Semisi,Saluni,Semisi Saluni,Semisi Saluni,286,75,DL,0,0,3,5,0
4683495,Tyler,Kiehne,Tyler Kiehne,Tyler Kiehne,277,75,DE,1,1,8,17,8
4683502,Nigel,Tate,Nigel Tate,Nigel Tate,317,74,DT,0,0,1,7,0
4683507,Owen,Stoudmire,Owen Stoudmire,Owen Stoudmire,293,72,DT,0,0,1,6,0
4683535,Tyler,Onyedim,Tyler Onyedim,Tyler Onyedim,295,76,DL,0,2,17,40,16
4683545,Anton,Ricumstrict,Anton Ricumstrict,Anton Ricumstrict,225,76,LB,0,0.5,12,21,2
4683553,Austin,Booker,Austin Booker,Austin Booker,245,78,DL,2,8,40,56,61
4683556,Brandon,Buckner,Brandon Buckner,Brandon Buckner,241,72,DE,0,1,3,6,8
4683562,Drew,Hughes,Drew Hughes,Drew Hughes,260,74,DL,0,0,2,9,0
4683585,Neto,Okpala,Neto Okpala,Neto Okpala,251,72,DE,1,2,12,21,10
4683588,Darrion,Dalton,Darrion Dalton,Darrion Dalton,275,75,DL,0,0,3,9,0
4683589,Jalonnie,Williams,Jalonnie Williams,Jalonnie Williams,286,76,DT,0,0,1,3,0
4683590,Chris,King,Chris King,Chris King,270,75,DL,0,1.5,4,7,7
4683643,Barryn,Sorrell,Barryn Sorrell,Barryn Sorrell,261,76,DE,0,4,16,33,32
4683660,Tyler,Quinn,Tyler Quinn,Tyler Quinn,285,73,DL,0,1,2,13,3
4683718,Evan,Branch-Haynes,Evan Branch-Haynes,Evan Branch-Haynes,290,74,DL,0,0.5,12,26,2
4683828,Justin,Isler,Justin Isler,Justin Isler,225,74,DE,0,0,2,4,0
4683848,Donovan,Ezeiruaku,Donovan Ezeiruaku,Donovan Ezeiruaku,251,74,DE,2,2,26,50,6
4683921,Jalen,Satchell,Jalen Satchell,Jalen Satchell,300,73,DT,1,1,5,15,8
4684069,Maurice,Heims,Maurice Heims,Maurice Heims,249,77,DE,0,0,1,4,0
4684181,Ibri,Harrell,Ibri Harrell,Ibri Harrell,234,75,DL,1,2,26,35,17
4684429,Matthew,Alexander,Matthew Alexander,Matthew Alexander,295,75,DT,0,1,5,10,9
4684432,Ashton,Gillotte,Ashton Gillotte,Ashton Gillotte,270,75,DL,3,11,23,45,74
4684453,Jatius,Geer,Jatius Geer,Jatius Geer,243,78,DE,1,0,4,10,0
4684527,T.J.,Sanders,T.J. Sanders,T.J. Sanders,298,77,DT,0,4.5,28,43,23
4684960,Chris,Boti,Chris Boti,Chris Boti,275,73,DT,0,2.5,3,14,24
4684967,George,Wilson,George Wilson,George Wilson,215,76,LB,0,3,12,17,23
4684976,Joey,Petersen,Joey Petersen,Joey Petersen,255,76,DE,0,2.5,16,39,11
4685049,Angelo,Anderson,Angelo Anderson,Angelo Anderson,275,75,DL,0,0,3,11,0
4685050,Noah,Taliancich,Noah Taliancich,Noah Taliancich,290,75,DL,0,0,2,2,0
4685057,Brandon,Brown,Brandon Brown,Brandon Brown,310,74,DL,1,1,9,20,9
4685175,Thomas,Witte,Thomas Witte,Thomas Witte,238,74,DT,0,0,10,21,0
4685207,Matthew,Merritt,Matthew Merritt,Matthew Merritt,266,73,DL,0,0,0,2,0
4685218,Tyrone,Taleni,Tyrone Taleni,Tyrone Taleni,275,74,DL,0,0,5,10,0
4685233,Miguel,Jackson,Miguel Jackson,Miguel Jackson,296,74,DE,0,2,6,16,6
4685236,Omari,Abor,Omari Abor,Omari Abor,258,75,DE,0,0,1,2,0
4685244,Bear,Alexander,Bear Alexander,Bear Alexander,300,75,DL,0,1.5,26,43,30
4685250,Dante,Anderson,Dante Anderson,Dante Anderson,240,75,DL,0,0,4,7,0
4685281,Nate,Burrell,Nate Burrell,Nate Burrell,270,74,DL,0,1,5,19,8
4685288,Selah,Brown,Selah Brown,Selah Brown,285,74,DL,0,0,0,2,0
4685299,Joshua,Burnham,Joshua Burnham,Joshua Burnham,247,75,DL,0,1,9,16,9
4685304,Nico,Davillier,Nico Davillier,Nico Davillier,268,76,DL,0,1,4,11,4
4685305,Brandon,Cleveland,Brandon Cleveland,Brandon Cleveland,300,76,DL,2,3,9,23,19
4685315,Dani,Dennis-Sutton,Dani Dennis-Sutton,Dani Dennis-Sutton,258,77,DE,2,3.5,15,23,29
4685324,Caden,Curry,Caden Curry,Caden Curry,260,75,DE,0,1.5,5,9,17
4685331,Justice,Finkley,Justice Finkley,Justice Finkley,250,74,DE,1,2,7,11,23
4685347,Zane,Durant,Zane Durant,Zane Durant,280,73,DT,0,2,11,16,17
4685355,Aaron,Graves,Aaron Graves,Aaron Graves,293,76,DL,1,1.5,12,33,8
4685365,Zxavian,Harris,Zxavian Harris,Zxavian Harris,335,79,DT,0,1,16,28,7
4685369,Gracen,Halton,Gracen Halton,Gracen Halton,287,74,DL,0,0,5,11,0
4685395,Tygee,Hill,Tygee Hill,Tygee Hill,288,75,DT,0,0,1,2,0
4685442,Anthony,Lucas,Anthony Lucas,Anthony Lucas,265,77,DL,0,0,7,10,0
4685447,Daniel,Lyons,Daniel Lyons,Daniel Lyons,288,76,DL,0,0,6,12,0
4685452,Jamari,Lyons,Jamari Lyons,Jamari Lyons,305,76,DL,0,0,10,20,0
4685461,Derrick,Moore,Derrick Moore,Derrick Moore,258,75,LB,1,4,18,32,24
4685478,Curt,Neal,Curt Neal,Curt Neal,300,72,NT,0,0,6,12,0
4685479,Christen,Miller,Christen Miller,Christen Miller,305,76,DL,0,1,9,14,5
4685487,Jaheim,Oatis,Jaheim Oatis,Jaheim Oatis,320,77,DL,0,0.5,9,25,5
4685503,Walter,Nolen,Walter Nolen,Walter Nolen,290,76,DL,0,4,20,37,15
4685536,Dejon,Roney,Dejon Roney,Dejon Roney,277,73,DL,0,0,3,6,0
4685551,Travis,Shaw,Travis Shaw,Travis Shaw,335,77,DL,0,0,4,11,0
4685562,Shemar,Stewart,Shemar Stewart,Shemar Stewart,285,78,DL,0,1.5,4,10,5
4685572,Malick,Sylla,Malick Sylla,Malick Sylla,240,78,DL,0,1,12,14,5
4685575,J'Mond,Tapp,J'Mond Tapp,J'Mond Tapp,266,75,DE,0,0,5,8,0
4685582,Damonic,Williams,Damonic Williams,Damonic Williams,320,74,DL,0,3,14,33,20
4685605,Joshua,White,Joshua White,Joshua White,300,76,DL,0,0,2,2,0
4685609,Tyre,West,Tyre West,Tyre West,290,75,DL,0,0.5,4,13,2
4685611,Enai,White,Enai White,Enai White,240,77,DL,0,1,2,3,10
4685622,Kwan,Williams,Kwan Williams,Kwan Williams,311,73,DL,0,0,4,9,0
4685623,Mykel,Williams,Mykel Williams,Mykel Williams,265,77,DL,0,3.5,7,12,21
4685778,Michael,Spencer,Michael Spencer,Michael Spencer,323,76,DL,0,0,0,3,0
4685780,Raashaan,Wilkins Jr.,Raashaan Wilkins Jr.,Raashaan Wilkins Jr.,313,73,DL,0,1,5,12,3
4685794,Fuches,Lewis II,Fuches Lewis II,Fuches Lewis II,298,75,DL,0,0,6,10,0
4685821,Zabrien,Harden,Zabrien Harden,Zabrien Harden,246,75,DE,0,0,1,2,0
4685895,Tylon,Dunlap,Tylon Dunlap,Tylon Dunlap,276,73,DE,0,1,7,10,7
4685984,Jamie,Sheriff,Jamie Sheriff,Jamie Sheriff,265,74,DL,1,3,18,41,19
4686031,Gharin,Stansbury,Gharin Stansbury,Gharin Stansbury,262,78,DL,0,0,0,5,0
4686062,Roderick,Brown,Roderick Brown,Roderick Brown,303,71,DL,0,0,22,40,0
4686094,Tre,Williams,Tre Williams,Tre Williams,305,74,DT,0,0,0,2,0
4686148,T.J.,Jackson,T.J. Jackson,T.J. Jackson,262,73,DE,1,2.5,16,24,15
4686149,Luis,Medina,Luis Medina,Luis Medina,283,73,DT,0,1,11,23,12
4686150,Cam,Williams,Cam Williams,Cam Williams,241,78,DL,1,1,5,14,11
4686179,Eavan,Gibbons,Eavan Gibbons,Eavan Gibbons,199,70,DE,0,1,16,39,11
4686191,Jacob,Busic,Jacob Busic,Jacob Busic,256,76,DE,0,1,4,4,5
4686201,Clay,Cromwell,Clay Cromwell,Clay Cromwell,292,75,DT,1,3,23,47,11
4686263,Pheldarius,Payne,Pheldarius Payne,Pheldarius Payne,275,75,DL,0,4,9,29,28
4686286,Nick,Campbell,Nick Campbell,Nick Campbell,300,76,DL,0,0,0,2,0
4686304,Dominic,Bailey,Dominic Bailey,Dominic Bailey,280,75,DL,0,0.5,4,10,4
4686308,CJ,West,CJ West,CJ West,315,74,DL,1,2,20,40,7
4686331,Keahnist,Thompson,Keahnist Thompson,Keahnist Thompson,255,75,DE,0,2.5,12,29,21
4686336,Kameron,Wilson,Kameron Wilson,Kameron Wilson,230,74,DL,0,2,7,14,15
4686363,Aquan,Robinson,Aquan Robinson,Aquan Robinson,245,76,DE,0,0,1,2,0
4686369,Dwight,Togiola,Dwight Togiola,Dwight Togiola,250,75,DL,1,1,3,4,4
4686384,Caleb,Taylor,Caleb Taylor,Caleb Taylor,300,76,DL,0,0.5,2,5,3
4686388,Jereme,Robinson,Jereme Robinson,Jereme Robinson,260,75,DL,0,4.5,22,24,16
4686447,J.R.,Singleton,J.R. Singleton,J.R. Singleton,300,74,DL,0,3.5,4,19,29
4686483,Josh,Ellison,Josh Ellison,Josh Ellison,300,75,DL,0,1,19,29,2
4686547,Keenan,Stewart,Keenan Stewart,Keenan Stewart,294,73,DT,0,0,17,36,0
4686556,Amorie,Morrison,Amorie Morrison,Amorie Morrison,245,76,DE,2,1,7,20,17
4686563,Ryan,Williams,Ryan Williams,Ryan Williams,292,75,DL,0,0,1,3,0
4686642,Van,Heitmann,Van Heitmann,Van Heitmann,239,78,DL,0,0,3,4,0
4686657,Fatafehi,Vailea,Fatafehi Vailea,Fatafehi Vailea,282,73,DL,0,0.5,13,26,1
4686709,Placide,Djungu-Sungu,Placide Djungu-Sungu,Placide Djungu-Sungu,194,73,NT,0,0,2,3,0
4686830,Devonte,O'Malley,Devonte O'Malley,Devonte O'Malley,288,74,DT,0,3,12,31,18
4686836,Jacob,Waskow,Jacob Waskow,Jacob Waskow,289,74,DT,0,0,0,2,0
4686933,James,Hansen,James Hansen,James Hansen,307,74,DL,0,1,9,18,5
4686934,Damian,Ilalio,Damian Ilalio,Damian Ilalio,296,73,DT,0,0.5,3,6,4
4686963,B.J.,Ragland,B.J. Ragland,B.J. Ragland,290,75,DL,0,0,1,2,0
4687005,Natano,Woods,Natano Woods,Natano Woods,247,78,DL,0,1,2,3,7
4687019,Jay,Kakiva,Jay Kakiva,Jay Kakiva,307,76,DL,0,2.5,14,40,13
4687041,J.J.,Hawkins,J.J. Hawkins,J.J. Hawkins,260,74,DE,0,0,3,5,0
4687044,Cole,Nelson,Cole Nelson,Cole Nelson,247,75,DL,1,4.5,8,24,32
4687186,Cameron,Bergeron,Cameron Bergeron,Cameron Bergeron,189,72,NT,0,0,5,8,0
4687358,J'Dan,Burnett,J'Dan Burnett,J'Dan Burnett,246,73,DL,0,1.5,6,13,18
4687483,A.J.,Campbell,A.J. Campbell,A.J. Campbell,257,76,DL,0,0,3,4,0
4687511,Maurice,White,Maurice White,Maurice White,275,77,DL,0,3.5,11,18,22
4687513,Cam,Jackson,Cam Jackson,Cam Jackson,360,78,DL,0,0,18,32,0
4687580,DeVere,Levelston,DeVere Levelston,DeVere Levelston,289,77,DT,0,1.5,9,19,5
4687592,Jonah,Elliss,Jonah Elliss,Jonah Elliss,246,74,DE,1,12,23,37,100
4687708,Dominic,Oliver,Dominic Oliver,Dominic Oliver,250,75,DL,0,1,1,2,8
4688395,Red,Hibbler,Red Hibbler,Red Hibbler,264,74,DL,2,6.5,8,12,48
4688432,Elijah,Ponder,Elijah Ponder,Elijah Ponder,245,75,DL,0,8.5,32,49,49
4688445,John,Smolenski,John Smolenski,John Smolenski,270,77,DL,0,1,5,6,14
4688733,Hosea,Knifeley Jr.,Hosea Knifeley Jr.,Hosea Knifeley Jr.,232,73,LB,0,3,23,51,15
4688734,TyQaze,Leggs,TyQaze Leggs,TyQaze Leggs,300,74,DL,0,3,13,41,21
4688736,Terrell,Allen,Terrell Allen,Terrell Allen,275,72,DL,5,13.5,43,60,112
4688840,Jimmy,Scott,Jimmy Scott,Jimmy Scott,260,74,DL,0,0,2,8,0
4688902,Darrian,Baker,Darrian Baker,Darrian Baker,290,76,DL,1,4,12,22,21
4688908,Ryan,Jackson,Ryan Jackson,Ryan Jackson,290,74,DL,0,3.5,17,31,14
4688932,Ethan,Hassler,Ethan Hassler,Ethan Hassler,248,74,DE,0,0.5,6,18,2
4689085,Dre,Butler,Dre Butler,Dre Butler,300,77,DL,0,0,1,9,0
4689265,Devean,Deal,Devean Deal,Devean Deal,245,76,DE,2,4,23,40,38
4689335,Jordan,Davis,Jordan Davis,Jordan Davis,275,76,DE,0,0,1,7,0
4689360,Elijah,Fuentes-Cundiff,Elijah Fuentes-Cundiff,Elijah Fuentes-Cundiff,279,76,DL,0,0,2,5,0
4689364,Tommy,Dunn Jr.,Tommy Dunn Jr.,Tommy Dunn Jr.,310,75,DL,1,0,9,13,0
4689599,Dez,Morgan,Dez Morgan,Dez Morgan,305,75,DL,0,0,4,17,0
4689661,Gralyn,Stokes,Gralyn Stokes,Gralyn Stokes,290,72,DL,1,0,7,23,0
4689685,Sedrick,Williams,Sedrick Williams,Sedrick Williams,285,73,DL,0,1,6,8,10
4689686,Nelson,Ceaser,Nelson Ceaser,Nelson Ceaser,250,75,DL,0,9.5,28,43,54
4689839,Austin,Hill,Austin Hill,Austin Hill,245,73,DL,1,0.5,17,34,2
4689850,Kaghen,Roach,Kaghen Roach,Kaghen Roach,257,77,DL,0,0,1,3,0
4689858,Isaiah,Filisi,Isaiah Filisi,Isaiah Filisi,315,75,DL,0,0,0,2,0
4689921,Marcus,Moore,Marcus Moore,Marcus Moore,300,72,DL,1,0,9,17,0
4689944,Samuel,Obiang,Samuel Obiang,Samuel Obiang,285,72,DL,0,1,8,17,13
4689963,Carlos,Johnson Jr.,Carlos Johnson Jr.,Carlos Johnson Jr.,282,72,DL,0,0.5,3,13,3
4690007,Josh,Ratcliff,Josh Ratcliff,Josh Ratcliff,302,72,DT,0,3.5,8,32,27
4690093,Terrion,Thompson,Terrion Thompson,Terrion Thompson,292,72,DT,0,2,13,18,9
4690121,Kervins,Choute,Kervins Choute,Kervins Choute,285,75,DT,0,0.5,2,5,2
4690352,Elijah,Morris,Elijah Morris,Elijah Morris,269,73,DL,0,1.5,10,21,12
4690354,Elijah,Robinson,Elijah Robinson,Elijah Robinson,255,76,DL,0,3,17,24,11
4690355,Jason,Shuford,Jason Shuford,Jason Shuford,322,76,DL,0,0,1,4,0
4690483,AJ,Rollins,AJ Rollins,AJ Rollins,245,77,DL,0,0,3,7,0
4690795,Elijah,Roberts,Elijah Roberts,Elijah Roberts,278,76,DE,2,9.5,18,29,59
4690881,Victor,Obi,Victor Obi,Victor Obi,220,77,DE,0,1,4,6,8
4691104,Caleb,Fox,Caleb Fox,Caleb Fox,295,75,DL,0,2,12,28,13
4691282,Kadren,Johnson,Kadren Johnson,Kadren Johnson,242,73,DL,0,2,3,5,22
4691283,Dre,Jones,Dre Jones,Dre Jones,265,75,DL,0,0.5,10,21,3
4691739,Jason,Moore,Jason Moore,Jason Moore,288,74,DL,0,0,2,4,0
4691764,KJ,Pierce,KJ Pierce,KJ Pierce,310,73,DL,0,1,12,22,8
4691765,Carson,Hatchett,Carson Hatchett,Carson Hatchett,260,75,DL,1,1,5,5,8
4691766,Mac,Johnson,Mac Johnson,Mac Johnson,214,74,DL,0,0,3,3,0
4691878,Cameron,Ball,Cameron Ball,Cameron Ball,319,77,DL,1,0.5,7,32,0
4691903,Mason,Reiger,Mason Reiger,Mason Reiger,250,76,DL,1,5,13,21,41
4692033,Tim,Smith,Tim Smith,Tim Smith,302,76,DL,0,2,14,30,7
4692044,Jah-Marien,Latham,Jah-Marien Latham,Jah-Marien Latham,275,75,DL,0,1.5,2,7,12
4692066,Jaden,Taylor,Jaden Taylor,Jaden Taylor,280,73,DL,0,2,15,40,5
4692072,Jordan,Swain,Jordan Swain,Jordan Swain,255,75,DL,0,1.5,12,27,12
4692185,Justin,Rogers,Justin Rogers,Justin Rogers,346,75,DT,0,1,9,16,5
4692331,Ryan,Smith,Ryan Smith,Ryan Smith,232,74,DE,1,2,10,22,15
4692521,Reggie,Grimes II,Reggie Grimes II,Reggie Grimes II,274,76,DL,0,0,0,2,0
4692555,Tyler,Baron,Tyler Baron,Tyler Baron,260,77,DL,0,6,16,28,34
4692563,Bryson,Eason,Bryson Eason,Bryson Eason,310,75,DL,0,1,8,26,7
4692646,Devin,Goree,Devin Goree,Devin Goree,250,75,DL,1,5.5,12,36,43
4692668,Antonio,Doyle,Antonio Doyle,Antonio Doyle,258,76,DL,0,2.5,13,36,11
4692680,McKinnley,Jackson,McKinnley Jackson,McKinnley Jackson,325,74,DT,1,3,10,27,17
4692683,Dallas,Walker,Dallas Walker,Dallas Walker,312,76,DL,0,0,2,9,0
4692795,Isaac,Bunyun,Isaac Bunyun,Isaac Bunyun,310,76,DL,0,2,8,12,18
4692805,Mosiah,Nasili-Kite,Mosiah Nasili-Kite,Mosiah Nasili-Kite,285,74,DL,0,0,6,10,0
4692980,Quay,Wiggles,Quay Wiggles,Quay Wiggles,278,75,DL,0,3,11,25,25
4693220,Jaylen,Swain,Jaylen Swain,Jaylen Swain,255,70,DL,1,4,14,30,20
4693228,Javarius,Hoskins,Javarius Hoskins,Javarius Hoskins,250,76,DE,0,0,3,5,0
4693335,Loshiaka,Roques,Loshiaka Roques,Loshiaka Roques,232,75,DE,0,0.5,2,13,4
4693371,James,Thompson Jr.,James Thompson Jr.,James Thompson Jr.,288,77,DE,0,3,19,27,19
4693394,Zach,Buckey,Zach Buckey,Zach Buckey,260,75,DL,0,0.5,3,7,4
4693651,Jake,Wilson,Jake Wilson,Jake Wilson,247,75,DE,0,0,0,2,0
4693802,Ezra,Evaimalo,Ezra Evaimalo,Ezra Evaimalo,255,74,DL,0,3.5,14,23,34
4693809,John,Tuitupou,John Tuitupou,John Tuitupou,290,76,DL,0,0,6,15,0
4693810,Gabriel,Iniguez,Gabriel Iniguez,Gabriel Iniguez,290,74,DT,0,2,9,22,15
4693838,Quinn,Roff,Quinn Roff,Quinn Roff,242,74,DE,0,1,6,8,1
4693895,Treqwan,Thomas,Treqwan Thomas,Treqwan Thomas,197,72,DE,1,6,14,30,40
4693928,Rushawn,Lawrence,Rushawn Lawrence,Rushawn Lawrence,290,74,DL,0,0,2,4,0
4693933,Kendarius,Clark,Kendarius Clark,Kendarius Clark,290,74,DL,1,1.5,4,20,9
4694011,Kevin,Coss,Kevin Coss,Kevin Coss,240,74,DL,0,0,7,16,0
4694048,Christopher,Eaton Jr.,Christopher Eaton Jr.,Christopher Eaton Jr.,240,76,DL,3,0,11,22,0
4694082,Mike,Bright Jr.,Mike Bright Jr.,Mike Bright Jr.,225,76,DL,0,3.5,14,32,21
4694086,Connor,Carretta,Connor Carretta,Connor Carretta,280,74,DL,0,3.5,21,48,26
4694197,DaQuan,Robinson,DaQuan Robinson,DaQuan Robinson,225,72,DL,0,0,3,4,0
4694210,Tylon,Chambers,Tylon Chambers,Tylon Chambers,312,73,DL,0,0,6,12,0
4694232,K2,Dickens,K2 Dickens,K2 Dickens,290,74,DL,0,2,6,14,0
4694244,Nick,Marsh,Nick Marsh,Nick Marsh,235,75,DL,0,2.5,13,23,13
4694245,Austin,McClendon,Austin McClendon,Austin McClendon,255,75,DL,0,2.5,10,25,11
4694271,Quentin,Autry,Quentin Autry,Quentin Autry,270,77,DL,0,1,9,16,12
4694280,Patrick,Passalacqua,Patrick Passalacqua,Patrick Passalacqua,285,74,DL,0,0,5,10,0
4694325,Jack,Hall,Jack Hall,Jack Hall,275,74,DL,2,4,10,38,37
4694352,Deamontae,Diggs,Deamontae Diggs,Deamontae Diggs,260,78,DL,1,2.5,3,8,22
4694354,Dawan,Martin,Dawan Martin,Dawan Martin,240,76,DL,0,3.5,5,12,36
4694356,Anthony,Johnson,Anthony Johnson,Anthony Johnson,295,75,DL,0,4,10,22,36
4694358,Hunter,Allen,Hunter Allen,Hunter Allen,255,77,DL,0,2.5,9,18,28
4694373,Cameron,Woolery,Cameron Woolery,Cameron Woolery,245,73,DL,0,0,10,26,0
4694379,Chuck,Smith,Chuck Smith,Chuck Smith,260,75,DL,0,4,14,37,19
4694457,Eric,Montes,Eric Montes,Eric Montes,240,73,DL,0,3.5,24,41,22
4694500,James,Jennette,James Jennette,James Jennette,205,76,DL,0,0.5,1,2,6
4694510,Sammy,Sarantis,Sammy Sarantis,Sammy Sarantis,285,76,DL,0,0,14,31,0
4694513,Mike,Malone,Mike Malone,Mike Malone,285,76,DE,0,0.5,6,11,1
4694617,Sam,Kanongata'a,Sam Kanongata'a,Sam Kanongata'a,250,75,DL,1,1,5,11,6
4694685,Sam,Cook,Sam Cook,Sam Cook,217,76,LB,0,2,19,31,10
4694745,Jake,Green,Jake Green,Jake Green,285,72,DL,0,0.5,7,15,2
4694746,Ayden,Howard,Ayden Howard,Ayden Howard,290,74,DL,0,1.5,10,21,12
4694807,Sam,Hafner,Sam Hafner,Sam Hafner,260,74,DL,0,4,24,52,19
4694814,Anthony,Franklin,Anthony Franklin,Anthony Franklin,281,75,DL,0,3,13,29,26
4694878,Jake,Shipla,Jake Shipla,Jake Shipla,265,73,DL,1,1,9,24,2
4694936,Clemente,Ojinnaka,Clemente Ojinnaka,Clemente Ojinnaka,260,75,DL,0,0,2,17,0
4694937,Kevin,Kurzinger,Kevin Kurzinger,Kevin Kurzinger,255,74,DL,1,1,1,4,8
4694997,Daylan,Dotson,Daylan Dotson,Daylan Dotson,255,75,DE,1,6,25,45,38
4695022,Daniel,Rickert,Daniel Rickert,Daniel Rickert,232,74,DL,2,9,30,47,43
4695031,Devin,Squires,Devin Squires,Devin Squires,249,73,DL,0,1,4,13,6
4695037,Kanstin,Brooks,Kanstin Brooks,Kanstin Brooks,262,71,DL,1,1,5,11,6
4695046,Emmanuel,Baez,Emmanuel Baez,Emmanuel Baez,265,76,DL,0,0,2,3,0
4695053,Detoye,Adewole,Detoye Adewole,Detoye Adewole,255,76,DL,0,0.5,15,21,9
4695095,Deven,Brantley,Deven Brantley,Deven Brantley,262,74,DL,0,1,13,33,20
4695135,Drake,Van Hyfte,Drake Van Hyfte,Drake Van Hyfte,270,76,DL,0,5,12,23,32
4695194,Matthew,Brown,Matthew Brown,Matthew Brown,295,74,DT,0,3,18,36,13
4695269,Jeremiah,Jackson,Jeremiah Jackson,Jeremiah Jackson,260,72,DE,0,3,7,11,14
4695336,Devin,Love,Devin Love,Devin Love,304,75,DT,0,0.5,0,7,2
4695344,Gianini,Belizaire,Gianini Belizaire,Gianini Belizaire,300,73,DL,0,1.5,3,15,14
